date,game,score,league,season,game_id,home,away,score_home,actual,predicted,prob_home,prob_draw,prob_away,correct,odds_1,odds_X,odds_2,odds_outcome,return
2020-02-20,Linköping HC  - Luleå HF,3 - 2,shl,2019/20,442172,Linköping HC,Luleå HF,3,draw,away,0.25,0.27,0.48,0,3.2,4.35,1.99,4.35,-1.0
2020-02-20,IK Oskarshamn  - Skellefteå AIK,3 - 4,shl,2019/20,442174,IK Oskarshamn,Skellefteå AIK,3,draw,home,0.48,0.19,0.33,0,4.1,4.65,1.71,4.65,-1.0
2020-02-20,Rögle BK  - Växjö Lakers HC,5 - 1,shl,2019/20,442175,Rögle BK,Växjö Lakers HC,5,home,home,0.54,0.16,0.3,1,1.81,4.35,3.8,1.81,1.81
2020-02-22,Brynäs IF  - Frölunda HC,4 - 2,shl,2019/20,442176,Brynäs IF,Frölunda HC,4,home,away,0.36,0.18,0.46,0,2.73,4.35,2.22,2.73,-1.0
2020-02-22,HV 71  - IF Malmö Redhawks,3 - 2,shl,2019/20,442177,HV 71,IF Malmö Redhawks,3,home,home,0.39,0.29,0.32,1,1.89,4.25,3.55,1.89,1.89
2020-02-22,Luleå HF  - Färjestad BK,4 - 1,shl,2019/20,442178,Luleå HF,Färjestad BK,4,home,home,0.45,0.16,0.39,1,1.91,4.25,3.47,1.91,1.91
2020-02-22,Örebro HK  - Djurgårdens IF,5 - 2,shl,2019/20,442179,Örebro HK,Djurgårdens IF,5,home,home,0.46,0.19,0.35,1,2.52,4.15,2.45,2.52,2.52
2020-02-22,Skellefteå AIK  - Rögle BK,4 - 3,shl,2019/20,442180,Skellefteå AIK,Rögle BK,4,home,home,0.5,0.21,0.29,1,2.19,4.3,2.8,2.19,2.19
2020-02-22,Leksands IF  - IK Oskarshamn,3 - 0,shl,2019/20,442181,Leksands IF,IK Oskarshamn,3,home,home,0.43,0.34,0.23,1,2.07,4.25,3.05,2.07,2.07
2020-02-22,Växjö Lakers HC  - Linköping HC,2 - 1,shl,2019/20,442182,Växjö Lakers HC,Linköping HC,2,home,home,0.52,0.25,0.23,1,1.91,4.2,3.48,1.91,1.91
2020-02-25,Djurgårdens IF  - Brynäs IF,3 - 2,shl,2019/20,442183,Djurgårdens IF,Brynäs IF,3,home,home,0.47,0.24,0.29,1,1.69,4.4,4.45,1.69,1.69
2020-02-25,Frölunda HC  - Leksands IF,2 - 5,shl,2019/20,442184,Frölunda HC,Leksands IF,2,away,home,0.44,0.25,0.31,0,1.28,6.55,8.7,8.7,-1.0
2020-02-25,IF Malmö Redhawks  - Linköping HC,3 - 4,shl,2019/20,442185,IF Malmö Redhawks,Linköping HC,3,draw,home,0.68,0.1,0.22,0,2.0,4.15,3.27,4.15,-1.0
2020-02-25,IK Oskarshamn  - Färjestad BK,3 - 4,shl,2019/20,442186,IK Oskarshamn,Färjestad BK,3,draw,home,0.46,0.15,0.39,0,4.35,5.15,1.61,5.15,-1.0
2020-02-25,Rögle BK  - Örebro HK,3 - 0,shl,2019/20,442187,Rögle BK,Örebro HK,3,home,home,0.56,0.22,0.22,1,1.75,4.4,4.0,1.75,1.75
2020-02-25,Skellefteå AIK  - HV 71,2 - 1,shl,2019/20,442188,Skellefteå AIK,HV 71,2,home,home,0.58,0.26,0.16,1,2.05,4.25,3.08,2.05,2.05
2020-02-25,Växjö Lakers HC  - Luleå HF,1 - 3,shl,2019/20,442189,Växjö Lakers HC,Luleå HF,1,away,away,0.34,0.25,0.41,1,3.0,4.25,2.1,2.1,2.1
2020-02-27,Brynäs IF  - Skellefteå AIK,3 - 5,shl,2019/20,442190,Brynäs IF,Skellefteå AIK,3,away,draw,0.23,0.41,0.36,0,2.37,4.2,2.58,2.58,-1.0
2020-02-27,Färjestad BK  - Rögle BK,3 - 2,shl,2019/20,442191,Färjestad BK,Rögle BK,3,home,home,0.53,0.3,0.17,1,2.21,4.35,2.77,2.21,2.21
2020-02-27,HV 71  - Djurgårdens IF,7 - 1,shl,2019/20,442192,HV 71,Djurgårdens IF,7,home,home,0.58,0.14,0.28,1,2.16,4.25,2.9,2.16,2.16
2020-02-27,Linköping HC  - Frölunda HC,1 - 2,shl,2019/20,442193,Linköping HC,Frölunda HC,1,draw,home,0.44,0.15,0.41,0,2.83,4.25,2.18,4.25,-1.0
2020-02-27,Linköping HC  - Frölunda HC,1 - 2,shl,2019/20,442193,Linköping HC,Frölunda HC,1,draw,home,0.44,0.15,0.41,0,,,,,-1.0
2020-02-27,Luleå HF  - IK Oskarshamn,4 - 3,shl,2019/20,442194,Luleå HF,IK Oskarshamn,4,draw,home,0.75,0.15,0.1,0,1.27,6.55,9.15,6.55,-1.0
2020-02-27,Örebro HK  - IF Malmö Redhawks,0 - 2,shl,2019/20,442195,Örebro HK,IF Malmö Redhawks,0,away,home,0.48,0.28,0.24,0,1.96,4.15,3.4,3.4,-1.0
2020-02-27,Leksands IF  - Växjö Lakers HC,4 - 1,shl,2019/20,442196,Leksands IF,Växjö Lakers HC,4,home,home,0.45,0.24,0.31,1,2.7,4.2,2.29,2.7,2.7
2020-02-29,Luleå HF  - Frölunda HC,4 - 1,shl,2019/20,441868,Luleå HF,Frölunda HC,4,home,home,0.54,0.18,0.28,1,1.91,4.25,3.47,1.91,1.91
2020-02-29,Djurgårdens IF  - IK Oskarshamn,5 - 4,shl,2019/20,442197,Djurgårdens IF,IK Oskarshamn,5,home,home,0.6,0.13,0.27,1,1.35,5.9,7.4,1.35,1.35
2020-02-29,IF Malmö Redhawks  - Färjestad BK,3 - 1,shl,2019/20,442200,IF Malmö Redhawks,Färjestad BK,3,home,away,0.37,0.21,0.42,0,2.34,4.25,2.6,2.34,-1.0
2020-02-29,HV 71  - Brynäs IF,5 - 6,shl,2019/20,442199,HV 71,Brynäs IF,5,draw,home,0.61,0.19,0.2,0,1.75,4.4,4.05,4.4,-1.0
2020-02-29,Rögle BK  - Linköping HC,3 - 2,shl,2019/20,442201,Rögle BK,Linköping HC,3,draw,home,0.65,0.15,0.2,0,1.66,4.45,4.55,4.45,-1.0
2020-02-29,Skellefteå AIK  - Leksands IF,8 - 2,shl,2019/20,442202,Skellefteå AIK,Leksands IF,8,home,home,0.57,0.25,0.18,1,1.43,5.55,5.95,1.43,1.43
2020-02-29,Växjö Lakers HC  - Örebro HK,4 - 1,shl,2019/20,442203,Växjö Lakers HC,Örebro HK,4,home,home,0.4,0.24,0.36,1,2.13,4.1,3.02,2.13,2.13
2020-03-03,Brynäs IF  - Växjö Lakers HC,0 - 1,shl,2019/20,442204,Brynäs IF,Växjö Lakers HC,0,away,home,0.45,0.21,0.34,0,2.1,4.25,3.05,3.05,-1.0
2020-03-03,Färjestad BK  - HV 71,1 - 2,shl,2019/20,442205,Färjestad BK,HV 71,1,away,home,0.5,0.15,0.35,0,2.17,4.4,2.85,2.85,-1.0
2020-03-03,Frölunda HC  - Skellefteå AIK,1 - 0,shl,2019/20,442206,Frölunda HC,Skellefteå AIK,1,home,home,0.45,0.22,0.33,1,2.07,4.45,3.0,2.07,2.07
2020-03-03,Linköping HC  - Djurgårdens IF,2 - 3,shl,2019/20,442207,Linköping HC,Djurgårdens IF,2,draw,home,0.54,0.21,0.25,0,2.52,4.05,2.49,4.05,-1.0
2020-03-03,Luleå HF  - Rögle BK,3 - 0,shl,2019/20,442208,Luleå HF,Rögle BK,3,home,home,0.57,0.27,0.16,1,1.86,4.3,3.7,1.86,1.86
2020-03-03,IF Malmö Redhawks  - Leksands IF,3 - 2,shl,2019/20,442209,IF Malmö Redhawks,Leksands IF,3,draw,home,0.53,0.35,0.12,0,1.69,4.55,4.25,4.55,-1.0
2020-03-03,IK Oskarshamn  - Örebro HK,1 - 2,shl,2019/20,442210,IK Oskarshamn,Örebro HK,1,draw,away,0.3,0.31,0.39,0,3.6,4.45,1.84,4.45,-1.0
2020-03-05,Djurgårdens IF  - Luleå HF,3 - 2,shl,2019/20,442211,Djurgårdens IF,Luleå HF,3,draw,away,0.32,0.29,0.39,0,1.95,4.3,3.3,4.3,-1.0
2020-03-05,HV 71  - IK Oskarshamn,5 - 3,shl,2019/20,442212,HV 71,IK Oskarshamn,5,home,home,0.61,0.12,0.27,1,1.3,6.6,8.05,1.3,1.3
2020-03-05,Örebro HK  - Linköping HC,3 - 0,shl,2019/20,442213,Örebro HK,Linköping HC,3,home,home,0.73,0.15,0.12,1,2.04,4.15,3.2,2.04,2.04
2020-03-05,Rögle BK  - Brynäs IF,6 - 4,shl,2019/20,442214,Rögle BK,Brynäs IF,6,home,home,0.57,0.19,0.24,1,1.74,4.45,4.1,1.74,1.74
2020-03-05,Skellefteå AIK  - IF Malmö Redhawks,3 - 0,shl,2019/20,442215,Skellefteå AIK,IF Malmö Redhawks,3,home,home,0.59,0.21,0.2,1,1.75,4.35,4.1,1.75,1.75
2020-03-05,Skellefteå AIK  - IF Malmö Redhawks,3 - 0,shl,2019/20,442215,Skellefteå AIK,IF Malmö Redhawks,3,home,home,0.59,0.21,0.2,1,,,,,
2020-03-05,Leksands IF  - Färjestad BK,1 - 2,shl,2019/20,442216,Leksands IF,Färjestad BK,1,draw,home,0.39,0.28,0.33,0,3.17,4.35,2.0,4.35,-1.0
2020-03-05,Växjö Lakers HC  - Frölunda HC,3 - 2,shl,2019/20,442217,Växjö Lakers HC,Frölunda HC,3,home,home,0.45,0.22,0.33,1,2.62,4.15,2.37,2.62,2.62
2020-03-07,Brynäs IF  - Leksands IF,5 - 4,shl,2019/20,442218,Brynäs IF,Leksands IF,5,draw,home,0.59,0.19,0.22,0,1.82,4.45,3.7,4.45,-1.0
2020-03-07,Frölunda HC  - HV 71,3 - 4,shl,2019/20,442220,Frölunda HC,HV 71,3,draw,home,0.43,0.2,0.37,0,1.86,4.45,3.5,4.45,-1.0
2020-03-07,Linköping HC  - Skellefteå AIK,4 - 3,shl,2019/20,442221,Linköping HC,Skellefteå AIK,4,home,home,0.45,0.18,0.37,1,3.47,4.15,1.94,3.47,3.47
2020-03-07,IF Malmö Redhawks  - Växjö Lakers HC,5 - 4,shl,2019/20,442223,IF Malmö Redhawks,Växjö Lakers HC,5,home,home,0.54,0.26,0.2,1,2.47,4.1,2.52,2.47,2.47
2020-03-07,Färjestad BK  - Djurgårdens IF,4 - 1,shl,2019/20,442219,Färjestad BK,Djurgårdens IF,4,home,home,0.57,0.25,0.18,1,2.09,4.3,3.0,2.09,2.09
2020-03-07,Luleå HF  - Örebro HK,3 - 2,shl,2019/20,442222,Luleå HF,Örebro HK,3,draw,home,0.52,0.22,0.26,0,1.79,4.3,3.95,4.3,-1.0
2020-03-07,IK Oskarshamn  - Rögle BK,1 - 2,shl,2019/20,442224,IK Oskarshamn,Rögle BK,1,away,home,0.4,0.27,0.33,0,4.8,4.85,1.58,1.58,-1.0
2020-03-10,Djurgårdens IF  - Rögle BK,3 - 2,shl,2019/20,442225,Djurgårdens IF,Rögle BK,3,home,home,0.5,0.27,0.23,1,2.17,4.15,2.9,2.17,2.17
2020-03-10,Färjestad BK  - Linköping HC,2 - 4,shl,2019/20,442226,Färjestad BK,Linköping HC,2,away,home,0.53,0.23,0.24,0,1.53,5.0,5.25,5.25,-1.0
2020-03-10,HV 71  - Luleå HF,2 - 1,shl,2019/20,442227,HV 71,Luleå HF,2,home,home,0.42,0.25,0.33,1,1.9,4.2,3.55,1.9,1.9
2020-03-10,IF Malmö Redhawks  - Frölunda HC,0 - 3,shl,2019/20,442228,IF Malmö Redhawks,Frölunda HC,0,away,home,0.42,0.28,0.3,0,2.42,4.2,2.55,2.55,-1.0
2020-03-10,IK Oskarshamn  - Brynäs IF,5 - 4,shl,2019/20,442229,IK Oskarshamn,Brynäs IF,5,home,home,0.46,0.15,0.39,1,2.31,4.3,2.62,2.31,2.31
2020-03-10,Örebro HK  - Leksands IF,4 - 0,shl,2019/20,442230,Örebro HK,Leksands IF,4,home,home,0.61,0.16,0.23,1,1.43,5.7,5.75,1.43,1.43
2020-03-10,Skellefteå AIK  - Växjö Lakers HC,2 - 3,shl,2019/20,442231,Skellefteå AIK,Växjö Lakers HC,2,draw,home,0.66,0.13,0.21,0,1.66,4.55,4.45,4.55,-1.0
2020-03-12,Brynäs IF  - Örebro HK,1 - 6,shl,2019/20,442232,Brynäs IF,Örebro HK,1,away,home,0.36,0.29,0.35,0,3.65,4.3,1.86,1.86,-1.0
2020-03-12,Frölunda HC  - Djurgårdens IF,3 - 2,shl,2019/20,442233,Frölunda HC,Djurgårdens IF,3,draw,home,0.5,0.22,0.28,0,1.9,4.25,3.5,4.25,-1.0
2020-03-12,Linköping HC  - IK Oskarshamn,3 - 1,shl,2019/20,442234,Linköping HC,IK Oskarshamn,3,home,home,0.49,0.19,0.32,1,1.83,4.45,3.65,1.83,1.83
2020-03-12,Luleå HF  - Skellefteå AIK,3 - 0,shl,2019/20,442235,Luleå HF,Skellefteå AIK,3,home,home,0.55,0.27,0.18,1,1.89,4.2,3.65,1.89,1.89
2020-03-12,Rögle BK  - IF Malmö Redhawks,5 - 2,shl,2019/20,442236,Rögle BK,IF Malmö Redhawks,5,home,home,0.51,0.23,0.26,1,1.64,4.5,4.6,1.64,1.64
2020-03-12,Leksands IF  - HV 71,5 - 2,shl,2019/20,442237,Leksands IF,HV 71,5,home,away,0.31,0.26,0.43,0,4.2,4.65,1.69,4.2,-1.0
2020-03-12,Växjö Lakers HC  - Färjestad BK,4 - 7,shl,2019/20,442238,Växjö Lakers HC,Färjestad BK,4,away,home,0.48,0.23,0.29,0,2.65,4.25,2.31,2.31,-1.0
2019-09-22,Almtuna IS  - AIK,2 - 3,allsvenskan,2019/20,441550,Almtuna IS,AIK,2,away,draw,0.25,0.49,0.26,0,,,,,-1.0
2019-09-25,HC Vita Hästen  - BIK Karlskoga,4 - 0,allsvenskan,2019/20,441283,HC Vita Hästen,BIK Karlskoga,4,home,away,0.36,0.12,0.52,0,2.7,4.25,2.25,2.7,-1.0
2019-09-25,Kristianstads IK  - AIK,2 - 0,allsvenskan,2019/20,441284,Kristianstads IK,AIK,2,home,home,0.37,0.27,0.36,1,,,,,
2019-09-25,Almtuna IS  - Västerviks IK,1 - 2,allsvenskan,2019/20,441285,Almtuna IS,Västerviks IK,1,draw,home,0.43,0.18,0.39,0,2.5,4.25,2.4,4.25,-1.0
2019-09-25,Västerås IK  - IF Björklöven,2 - 3,allsvenskan,2019/20,441286,Västerås IK,IF Björklöven,2,away,home,0.51,0.26,0.23,0,2.23,4.25,2.72,2.72,-1.0
2019-09-25,MODO Hockey  - Mora IK,7 - 1,allsvenskan,2019/20,441287,MODO Hockey,Mora IK,7,home,home,0.35,0.31,0.34,1,1.7,4.4,4.3,1.7,1.7
2019-09-25,Karlskrona HK  - Södertälje SK,4 - 1,allsvenskan,2019/20,441288,Karlskrona HK,Södertälje SK,4,home,home,0.4,0.29,0.31,1,2.22,4.25,2.75,2.22,2.22
2019-09-25,Tingsryds AIF  - Timrå IK,2 - 3,allsvenskan,2019/20,441289,Tingsryds AIF,Timrå IK,2,away,away,0.37,0.22,0.41,1,2.77,4.35,2.17,2.17,2.17
2019-09-27,Västerviks IK  - Kristianstads IK,0 - 2,allsvenskan,2019/20,441291,Västerviks IK,Kristianstads IK,0,away,home,0.74,0.14,0.12,0,1.96,4.2,3.3,3.3,-1.0
2019-09-27,Mora IK  - Västerås IK,1 - 2,allsvenskan,2019/20,441293,Mora IK,Västerås IK,1,away,home,0.43,0.4,0.17,0,2.7,4.15,2.28,2.28,-1.0
2019-09-27,Södertälje SK  - MODO Hockey,6 - 2,allsvenskan,2019/20,441294,Södertälje SK,MODO Hockey,6,home,home,0.48,0.21,0.31,1,3.12,4.35,2.0,3.12,3.12
2019-09-27,BIK Karlskoga  - Tingsryds AIF,5 - 3,allsvenskan,2019/20,441295,BIK Karlskoga,Tingsryds AIF,5,home,home,0.55,0.16,0.29,1,1.83,4.3,3.7,1.83,1.83
2019-09-27,Karlskrona HK  - Timrå IK,2 - 4,allsvenskan,2019/20,441381,Karlskrona HK,Timrå IK,2,away,away,0.42,0.09,0.49,1,2.88,4.25,2.13,2.13,2.13
2019-09-29,HC Vita Hästen  - Västerviks IK,3 - 2,allsvenskan,2019/20,441297,HC Vita Hästen,Västerviks IK,3,home,home,0.44,0.17,0.39,1,2.25,4.05,2.78,2.25,2.25
2019-09-29,Mora IK  - Almtuna IS,2 - 1,allsvenskan,2019/20,441298,Mora IK,Almtuna IS,2,draw,draw,0.37,0.46,0.17,1,1.96,3.95,3.45,3.95,3.95
2019-09-29,BIK Karlskoga  - Timrå IK,2 - 3,allsvenskan,2019/20,441299,BIK Karlskoga,Timrå IK,2,draw,away,0.29,0.26,0.45,0,2.36,4.25,2.55,4.25,-1.0
2019-09-29,Tingsryds AIF  - AIK,3 - 1,allsvenskan,2019/20,441300,Tingsryds AIF,AIK,3,home,home,0.45,0.35,0.2,1,,,,,
2019-09-30,Västerås IK  - Södertälje SK,3 - 0,allsvenskan,2019/20,441301,Västerås IK,Södertälje SK,3,home,home,0.55,0.21,0.24,1,1.84,4.35,3.6,1.84,1.84
2019-09-30,MODO Hockey  - Karlskrona HK,5 - 1,allsvenskan,2019/20,441302,MODO Hockey,Karlskrona HK,5,home,home,0.54,0.25,0.21,1,1.55,4.85,5.0,1.55,1.55
2019-10-02,IF Björklöven  - HC Vita Hästen,2 - 1,allsvenskan,2019/20,441304,IF Björklöven,HC Vita Hästen,2,home,home,0.53,0.2,0.27,1,1.6,4.7,4.7,1.6,1.6
2019-10-02,Mora IK  - Kristianstads IK,3 - 2,allsvenskan,2019/20,441305,Mora IK,Kristianstads IK,3,home,away,0.38,0.17,0.45,0,2.01,3.9,3.35,2.01,-1.0
2019-10-02,Södertälje SK  - Almtuna IS,1 - 2,allsvenskan,2019/20,441306,Södertälje SK,Almtuna IS,1,away,home,0.48,0.31,0.21,0,1.79,4.35,3.8,3.8,-1.0
2019-10-02,Karlskrona HK  - Västerås IK,4 - 3,allsvenskan,2019/20,441307,Karlskrona HK,Västerås IK,4,draw,away,0.26,0.2,0.54,0,2.9,4.35,2.1,4.35,-1.0
2019-10-02,Timrå IK  - MODO Hockey,3 - 2,allsvenskan,2019/20,441308,Timrå IK,MODO Hockey,3,home,home,0.57,0.1,0.33,1,2.25,4.3,2.7,2.25,2.25
2019-10-02,AIK  - BIK Karlskoga,1 - 6,allsvenskan,2019/20,441309,AIK,BIK Karlskoga,1,away,home,0.48,0.2,0.32,0,2.87,4.35,2.12,2.12,-1.0
2019-10-02,Västerviks IK  - Tingsryds AIF,3 - 5,allsvenskan,2019/20,441310,Västerviks IK,Tingsryds AIF,3,away,home,0.59,0.15,0.26,0,2.29,4.2,2.65,2.65,-1.0
2019-10-04,HC Vita Hästen  - Mora IK,1 - 2,allsvenskan,2019/20,441311,HC Vita Hästen,Mora IK,1,away,home,0.48,0.22,0.3,0,2.06,4.05,3.12,3.12,-1.0
2019-10-04,Kristianstads IK  - Södertälje SK,3 - 4,allsvenskan,2019/20,441312,Kristianstads IK,Södertälje SK,3,away,home,0.61,0.12,0.27,0,2.25,4.2,2.72,2.72,-1.0
2019-10-04,Almtuna IS  - Karlskrona HK,2 - 4,allsvenskan,2019/20,441313,Almtuna IS,Karlskrona HK,2,away,away,0.32,0.31,0.37,1,2.19,4.3,2.77,2.77,2.77
2019-10-04,Västerås IK  - MODO Hockey,3 - 1,allsvenskan,2019/20,441314,Västerås IK,MODO Hockey,3,home,home,0.49,0.21,0.3,1,2.41,4.4,2.45,2.41,2.41
2019-10-04,BIK Karlskoga  - Västerviks IK,9 - 1,allsvenskan,2019/20,441315,BIK Karlskoga,Västerviks IK,9,home,home,0.52,0.16,0.32,1,1.65,4.5,4.45,1.65,1.65
2019-10-04,Tingsryds AIF  - IF Björklöven,0 - 3,allsvenskan,2019/20,441316,Tingsryds AIF,IF Björklöven,0,away,home,0.43,0.16,0.41,0,2.65,4.45,2.23,2.23,-1.0
2019-10-04,AIK  - Timrå IK,4 - 3,allsvenskan,2019/20,441317,AIK,Timrå IK,4,home,away,0.29,0.35,0.36,0,3.2,4.55,1.93,3.2,-1.0
2019-10-06,Kristianstads IK  - IF Björklöven,2 - 1,allsvenskan,2019/20,441303,Kristianstads IK,IF Björklöven,2,home,home,0.42,0.2,0.38,1,3.32,4.25,1.94,3.32,3.32
2019-10-08,Karlskrona HK  - Kristianstads IK,4 - 3,allsvenskan,2019/20,441318,Karlskrona HK,Kristianstads IK,4,draw,home,0.53,0.19,0.28,0,2.12,4.15,2.95,4.15,-1.0
2019-10-09,Södertälje SK  - HC Vita Hästen,0 - 2,allsvenskan,2019/20,441319,Södertälje SK,HC Vita Hästen,0,away,away,0.36,0.21,0.43,1,2.22,4.05,2.82,2.82,2.82
2019-10-09,MODO Hockey  - Almtuna IS,5 - 0,allsvenskan,2019/20,441320,MODO Hockey,Almtuna IS,5,home,home,0.45,0.24,0.31,1,1.42,5.45,6.05,1.42,1.42
2019-10-09,Timrå IK  - Västerås IK,5 - 2,allsvenskan,2019/20,441321,Timrå IK,Västerås IK,5,home,home,0.35,0.31,0.34,1,2.08,4.2,3.02,2.08,2.08
2019-10-09,Västerviks IK  - AIK,2 - 3,allsvenskan,2019/20,441322,Västerviks IK,AIK,2,away,home,0.43,0.38,0.19,0,,,,,-1.0
2019-10-09,IF Björklöven  - BIK Karlskoga,6 - 3,allsvenskan,2019/20,441323,IF Björklöven,BIK Karlskoga,6,home,home,0.48,0.24,0.28,1,2.03,4.2,3.12,2.03,2.03
2019-10-09,Mora IK  - Tingsryds AIF,3 - 1,allsvenskan,2019/20,441324,Mora IK,Tingsryds AIF,3,home,home,0.38,0.31,0.31,1,2.14,4.05,2.97,2.14,2.14
2019-10-11,HC Vita Hästen  - Karlskrona HK,2 - 3,allsvenskan,2019/20,441325,HC Vita Hästen,Karlskrona HK,2,away,away,0.36,0.22,0.42,1,2.08,4.25,3.0,3.0,3.0
2019-10-11,AIK  - IF Björklöven,0 - 2,allsvenskan,2019/20,441327,AIK,IF Björklöven,0,away,home,0.42,0.25,0.33,0,2.82,4.45,2.12,2.12,-1.0
2019-10-11,Kristianstads IK  - MODO Hockey,2 - 3,allsvenskan,2019/20,441328,Kristianstads IK,MODO Hockey,2,away,home,0.46,0.28,0.26,0,3.25,4.75,1.87,1.87,-1.0
2019-10-11,Tingsryds AIF  - Södertälje SK,4 - 3,allsvenskan,2019/20,441329,Tingsryds AIF,Södertälje SK,4,draw,home,0.6,0.23,0.17,0,2.05,4.25,3.03,4.25,-1.0
2019-10-11,Västerås IK  - Almtuna IS,2 - 5,allsvenskan,2019/20,441411,Västerås IK,Almtuna IS,2,away,home,0.43,0.25,0.32,0,1.46,5.15,5.75,5.75,-1.0
2019-10-12,BIK Karlskoga  - Mora IK,4 - 1,allsvenskan,2019/20,441330,BIK Karlskoga,Mora IK,4,home,home,0.41,0.25,0.34,1,1.82,4.2,3.8,1.82,1.82
2019-10-12,Västerviks IK  - Timrå IK,2 - 3,allsvenskan,2019/20,441331,Västerviks IK,Timrå IK,2,draw,away,0.34,0.17,0.49,0,,,,,-1.0
2019-10-15,IF Björklöven  - Västerviks IK,3 - 4,allsvenskan,2019/20,441332,IF Björklöven,Västerviks IK,3,draw,home,0.6,0.26,0.14,0,1.45,4.95,6.15,4.95,-1.0
2019-10-16,MODO Hockey  - HC Vita Hästen,5 - 1,allsvenskan,2019/20,441333,MODO Hockey,HC Vita Hästen,5,home,home,0.48,0.19,0.33,1,1.49,5.0,5.5,1.49,1.49
2019-10-16,Västerås IK  - Kristianstads IK,6 - 1,allsvenskan,2019/20,441334,Västerås IK,Kristianstads IK,6,home,home,0.51,0.13,0.36,1,1.59,4.6,4.9,1.59,1.59
2019-10-16,Timrå IK  - Almtuna IS,2 - 0,allsvenskan,2019/20,441335,Timrå IK,Almtuna IS,2,home,home,0.65,0.2,0.15,1,1.48,5.3,5.3,1.48,1.48
2019-10-16,Mora IK  - AIK,2 - 3,allsvenskan,2019/20,441336,Mora IK,AIK,2,draw,home,0.49,0.23,0.28,0,,,,,-1.0
2019-10-16,Södertälje SK  - BIK Karlskoga,3 - 4,allsvenskan,2019/20,441337,Södertälje SK,BIK Karlskoga,3,away,away,0.27,0.21,0.52,1,2.92,4.4,2.08,2.08,2.08
2019-10-16,Karlskrona HK  - Tingsryds AIF,0 - 4,allsvenskan,2019/20,441338,Karlskrona HK,Tingsryds AIF,0,away,home,0.57,0.19,0.24,0,2.03,4.15,3.15,3.15,-1.0
2019-10-18,HC Vita Hästen  - Kristianstads IK,3 - 2,allsvenskan,2019/20,441339,HC Vita Hästen,Kristianstads IK,3,draw,home,0.55,0.29,0.16,0,1.92,4.2,3.4,4.2,-1.0
2019-10-18,Almtuna IS  - Tingsryds AIF,5 - 2,allsvenskan,2019/20,441340,Almtuna IS,Tingsryds AIF,5,home,home,0.49,0.14,0.37,1,2.38,4.15,2.57,2.38,2.38
2019-10-18,Västerviks IK  - Karlskrona HK,5 - 1,allsvenskan,2019/20,441341,Västerviks IK,Karlskrona HK,5,home,away,0.37,0.18,0.45,0,2.28,4.1,2.72,2.28,-1.0
2019-10-18,BIK Karlskoga  - Västerås IK,3 - 4,allsvenskan,2019/20,441342,BIK Karlskoga,Västerås IK,3,away,home,0.58,0.19,0.23,0,2.08,4.25,2.97,2.97,-1.0
2019-10-18,Södertälje SK  - IF Björklöven,1 - 6,allsvenskan,2019/20,441343,Södertälje SK,IF Björklöven,1,away,away,0.35,0.11,0.54,1,2.97,4.25,2.09,2.09,2.09
2019-10-19,AIK  - MODO Hockey,0 - 5,allsvenskan,2019/20,441344,AIK,MODO Hockey,0,away,home,0.39,0.28,0.33,0,,,,,-1.0
2019-10-19,Mora IK  - Timrå IK,1 - 2,allsvenskan,2019/20,441345,Mora IK,Timrå IK,1,away,home,0.64,0.13,0.23,0,3.07,4.1,2.08,2.08,-1.0
2019-10-20,Västerås IK  - Tingsryds AIF,4 - 5,allsvenskan,2019/20,441353,Västerås IK,Tingsryds AIF,4,away,home,0.63,0.15,0.22,0,1.82,4.3,3.75,3.75,-1.0
2019-10-20,Almtuna IS  - IF Björklöven,1 - 0,allsvenskan,2019/20,441387,Almtuna IS,IF Björklöven,1,home,away,0.35,0.29,0.36,0,3.42,4.35,1.89,3.42,-1.0
2019-10-23,HC Vita Hästen  - Västerås IK,0 - 1,allsvenskan,2019/20,441346,HC Vita Hästen,Västerås IK,0,away,away,0.36,0.16,0.48,1,2.85,4.15,2.17,2.17,2.17
2019-10-23,Kristianstads IK  - Almtuna IS,3 - 2,allsvenskan,2019/20,441347,Kristianstads IK,Almtuna IS,3,draw,home,0.37,0.32,0.31,0,2.33,4.0,2.68,4.0,-1.0
2019-10-23,IF Björklöven  - Timrå IK,3 - 1,allsvenskan,2019/20,441348,IF Björklöven,Timrå IK,3,home,home,0.49,0.2,0.31,1,2.15,4.15,2.95,2.15,2.15
2019-10-23,Västerviks IK  - Mora IK,2 - 3,allsvenskan,2019/20,441349,Västerviks IK,Mora IK,2,draw,away,0.31,0.3,0.39,0,2.2,4.05,2.87,4.05,-1.0
2019-10-23,BIK Karlskoga  - Karlskrona HK,5 - 1,allsvenskan,2019/20,441351,BIK Karlskoga,Karlskrona HK,5,home,home,0.64,0.1,0.26,1,1.72,4.65,3.95,1.72,1.72
2019-10-23,Tingsryds AIF  - MODO Hockey,0 - 4,allsvenskan,2019/20,441352,Tingsryds AIF,MODO Hockey,0,away,home,0.43,0.34,0.23,0,3.15,4.7,1.92,1.92,-1.0
2019-10-25,Almtuna IS  - HC Vita Hästen,5 - 4,allsvenskan,2019/20,441354,Almtuna IS,HC Vita Hästen,5,draw,away,0.37,0.2,0.43,0,2.32,3.9,2.77,3.9,-1.0
