date,game,score,periodscore,spectators,schedule_id,game_id,league,season,team,opponent,score_team,score_opponent,p1score,p2score,p3score,p4score,p5score,p1score_team,p1score_opponent,p2score_team,p2score_opponent,p3score_team,p3score_opponent,p4score_team,p4score_opponent,p5score_team,p5score_opponent,result,result_p1,result_p2,result_p3,result_p4,result_p5,h_a,result_L1,result_L2,result_L3,result_L4,result_L5,win,draw,lost,win_R5,draw_R5,lost_R5,matchday,matchday_h_a,scored_avg_R5,conceded_avg_R5,scored_cum,scored_cum_prev,scored_cum_prev_avg,conceded_cum,conceded_cum_prev,conceded_cum_prev_avg,H2H_W,H2H_D,H2H_L,points,points_cum,points_cum_prev,points_cum_prev_avg,points_cum_h_a,points_cum_h_a_prev,points_cum_h_a_prev_avg
2021-03-07,Tingsryds AIF  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,Tingsryds AIF,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,49,24,,,,,,,,,0.0,0.0,0.0,0,5,5,0.10416666666666667,5,5,0.21739130434782608
2021-03-10,Tingsryds AIF  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Tingsryds AIF,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,50,25,,,,,,,,,0.0,0.0,0.0,0,5,5,0.10204081632653061,5,5,0.20833333333333334
2021-03-12,MODO Hockey  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,Tingsryds AIF,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,51,26,,,,,,,,,0.0,0.0,0.0,0,5,5,0.1,0,0,0.0
2021-03-14,Tingsryds AIF  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Tingsryds AIF,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,52,26,,,,,,,,,0.0,0.0,0.0,0,5,5,0.09803921568627451,5,5,0.2
2020-10-02,Södertälje SK  - Väsby IK HK,1 - 0,"0-0, 0-0, 1-0",50.0,11449,,allsvenskan,2020/21,Väsby IK HK,Södertälje SK,0.0,1.0,0-0, 0-0, 1-0,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,lost,draw,draw,lost,,,away,,,,,,0,0,1,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,,1.0,0.0,,0.0,0.0,0.0,0,0,0,,0,0,
2020-10-05,Väsby IK HK  - Kristianstads IK,1 - 5,"0-3, 1-0, 0-2",50.0,11449,,allsvenskan,2020/21,Väsby IK HK,Kristianstads IK,1.0,5.0,0-3, 1-0, 0-2,,,0.0,3.0,1.0,0.0,0.0,2.0,,,,,lost,lost,win,lost,,,home,lost,,,,,0,0,1,0.0,0.0,1.0,2,1,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0,
2020-10-07,AIK  - Väsby IK HK,4 - 1,"2-0, 1-1, 1-0",49.0,11449,,allsvenskan,2020/21,Väsby IK HK,AIK,1.0,4.0,2-0, 1-1, 1-0,,,0.0,2.0,1.0,1.0,0.0,1.0,,,,,lost,lost,draw,lost,,,away,lost,lost,,,,0,0,1,0.0,0.0,1.0,3,2,0.5,3.0,2.0,1.0,0.5,10.0,6.0,3.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0
2020-10-09,Väsby IK HK  - AIK,3 - 1,"0-0, 0-1, 3-0",50.0,11449,,allsvenskan,2020/21,Väsby IK HK,AIK,3.0,1.0,0-0, 0-1, 3-0,,,0.0,0.0,0.0,1.0,3.0,0.0,,,,,win,draw,lost,win,,,home,lost,lost,lost,,,1,0,0,0.0,0.0,1.0,4,2,0.6666666666666666,3.3333333333333335,5.0,2.0,0.6666666666666666,11.0,10.0,3.3333333333333335,0.0,0.0,1.0,3,3,0,0.0,3,0,0.0
2020-10-14,Väsby IK HK  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,Väsby IK HK,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,,home,win,lost,lost,lost,,0,0,0,0.25,0.0,0.75,5,3,1.25,2.75,,5.0,1.25,,11.0,2.75,0.0,0.0,0.0,0,3,3,0.75,3,3,1.5
2020-10-16,Västerviks IK  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,,away,,win,lost,lost,lost,0,0,0,0.2,0.0,0.6,6,3,1.25,2.75,,,,,,,0.0,0.0,0.0,0,3,3,0.6,0,0,0.0
2020-10-21,Väsby IK HK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,Väsby IK HK,HC Vita Hästen,,,,,,,,,,,,,,,,,,,,,,,,home,,,win,lost,lost,0,0,0,0.2,0.0,0.4,7,4,1.6666666666666667,3.3333333333333335,,,,,,,0.0,0.0,0.0,0,3,3,0.5,3,3,1.0
2020-10-23,Tingsryds AIF  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,,away,,,,win,lost,0,0,0,0.2,0.0,0.2,8,4,2.0,2.5,,,,,,,0.0,0.0,0.0,0,3,3,0.42857142857142855,0,0,0.0
2020-10-28,Västerås IK  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,win,0,0,0,0.2,0.0,0.0,9,5,3.0,1.0,,,,,,,0.0,0.0,0.0,0,3,3,0.375,0,0,0.0
2020-11-01,Väsby IK HK  - Västerås IK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,10,5,,,,,,,,,0.0,0.0,0.0,0,3,3,0.3333333333333333,3,3,0.75
2020-11-04,HC Vita Hästen  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,HC Vita Hästen,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,11,6,,,,,,,,,0.0,0.0,0.0,0,3,3,0.3,0,0,0.0
2020-11-06,Väsby IK HK  - IF Björklöven,,,,11449,,allsvenskan,2020/21,Väsby IK HK,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,12,6,,,,,,,,,0.0,0.0,0.0,0,3,3,0.2727272727272727,3,3,0.6
2020-11-11,MODO Hockey  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,13,7,,,,,,,,,0.0,0.0,0.0,0,3,3,0.25,0,0,0.0
2020-11-13,Timrå IK  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,14,8,,,,,,,,,0.0,0.0,0.0,0,3,3,0.23076923076923078,0,0,0.0
2020-11-18,Väsby IK HK  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,15,7,,,,,,,,,0.0,0.0,0.0,0,3,3,0.21428571428571427,3,3,0.5
2020-11-20,BIK Karlskoga  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,16,9,,,,,,,,,0.0,0.0,0.0,0,3,3,0.2,0,0,0.0
2020-11-22,Väsby IK HK  - IF Björklöven,,,,11449,,allsvenskan,2020/21,Väsby IK HK,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,17,8,,,,,,,,,0.0,0.0,0.0,0,3,3,0.1875,3,3,0.42857142857142855
2020-11-25,MODO Hockey  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,18,10,,,,,,,,,0.0,0.0,0.0,0,3,3,0.17647058823529413,0,0,0.0
2020-11-27,Timrå IK  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,19,11,,,,,,,,,0.0,0.0,0.0,0,3,3,0.16666666666666666,0,0,0.0
2020-11-29,IF Björklöven  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,20,12,,,,,,,,,0.0,0.0,0.0,0,3,3,0.15789473684210525,0,0,0.0
2020-12-03,Väsby IK HK  - Timrå IK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,21,9,,,,,,,,,0.0,0.0,0.0,0,3,3,0.15,3,3,0.375
2020-12-05,Väsby IK HK  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,22,10,,,,,,,,,0.0,0.0,0.0,0,3,3,0.14285714285714285,3,3,0.3333333333333333
2020-12-09,HC Vita Hästen  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,HC Vita Hästen,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,23,13,,,,,,,,,0.0,0.0,0.0,0,3,3,0.13636363636363635,0,0,0.0
2020-12-11,Väsby IK HK  - Mora IK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Mora IK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,24,11,,,,,,,,,0.0,0.0,0.0,0,3,3,0.13043478260869565,3,3,0.3
2020-12-13,Väsby IK HK  - Västerås IK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,25,12,,,,,,,,,0.0,0.0,0.0,0,3,3,0.125,3,3,0.2727272727272727
2020-12-18,Väsby IK HK  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,Väsby IK HK,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,26,13,,,,,,,,,0.0,0.0,0.0,0,3,3,0.12,3,3,0.25
2020-12-27,Almtuna IS  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,27,14,,,,,,,,,0.0,0.0,0.0,0,3,3,0.11538461538461539,0,0,0.0
2020-12-30,Väsby IK HK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,Väsby IK HK,HC Vita Hästen,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,28,14,,,,,,,,,0.0,0.0,0.0,0,3,3,0.1111111111111111,3,3,0.23076923076923078
2021-01-06,Väsby IK HK  - MODO Hockey,,,,11449,,allsvenskan,2020/21,Väsby IK HK,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,29,15,,,,,,,,,0.0,0.0,0.0,0,3,3,0.10714285714285714,3,3,0.21428571428571427
2021-01-08,Södertälje SK  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,30,15,,,,,,,,,0.0,0.0,1.0,0,3,3,0.10344827586206896,0,0,0.0
2021-01-13,AIK  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,AIK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,31,16,,,,,,,,,0.5,0.0,0.5,0,3,3,0.1,0,0,0.0
2021-01-15,BIK Karlskoga  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,32,17,,,,,,,,,0.0,0.0,0.0,0,3,3,0.0967741935483871,0,0,0.0
2021-01-18,Väsby IK HK  - MODO Hockey,,,,11449,,allsvenskan,2020/21,Väsby IK HK,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,33,16,,,,,,,,,0.0,0.0,0.0,0,3,3,0.09375,3,3,0.2
2021-01-20,Väsby IK HK  - Södertälje SK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,34,17,,,,,,,,,0.0,0.0,1.0,0,3,3,0.09090909090909091,3,3,0.1875
2021-01-22,Väsby IK HK  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,35,18,,,,,,,,,0.0,0.0,0.0,0,3,3,0.08823529411764706,3,3,0.17647058823529413
2021-01-27,Västerviks IK  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,36,18,,,,,,,,,0.0,0.0,0.0,0,3,3,0.08571428571428572,0,0,0.0
2021-01-30,Kristianstads IK  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,37,19,,,,,,,,,0.0,0.0,1.0,0,3,3,0.08333333333333333,0,0,0.0
2021-02-03,Väsby IK HK  - Timrå IK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,38,19,,,,,,,,,0.0,0.0,0.0,0,3,3,0.08108108108108109,3,3,0.16666666666666666
2021-02-05,Mora IK  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Mora IK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,39,20,,,,,,,,,0.0,0.0,0.0,0,3,3,0.07894736842105263,0,0,0.0
2021-02-07,Väsby IK HK  - Mora IK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Mora IK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,40,20,,,,,,,,,0.0,0.0,0.0,0,3,3,0.07692307692307693,3,3,0.15789473684210525
2021-02-10,Västerås IK  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,41,21,,,,,,,,,0.0,0.0,0.0,0,3,3,0.075,0,0,0.0
2021-02-12,Väsby IK HK  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,42,21,,,,,,,,,0.0,0.0,0.0,0,3,3,0.07317073170731707,3,3,0.15
2021-02-17,Mora IK  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Mora IK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,43,22,,,,,,,,,0.0,0.0,0.0,0,3,3,0.07142857142857142,0,0,0.0
2021-02-19,IF Björklöven  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,44,23,,,,,,,,,0.0,0.0,0.0,0,3,3,0.06976744186046512,0,0,0.0
2021-02-21,Väsby IK HK  - AIK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,AIK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,45,22,,,,,,,,,0.5,0.0,0.5,0,3,3,0.06818181818181818,3,3,0.14285714285714285
2021-02-26,Väsby IK HK  - Almtuna IS,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,46,23,,,,,,,,,0.0,0.0,0.0,0,3,3,0.06666666666666667,3,3,0.13636363636363635
2021-03-03,Väsby IK HK  - Södertälje SK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,47,24,,,,,,,,,0.0,0.0,1.0,0,3,3,0.06521739130434782,3,3,0.13043478260869565
2021-03-05,Väsby IK HK  - Kristianstads IK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,48,25,,,,,,,,,0.0,0.0,1.0,0,3,3,0.06382978723404255,3,3,0.125
2021-03-07,Kristianstads IK  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,49,24,,,,,,,,,0.0,0.0,1.0,0,3,3,0.0625,0,0,0.0
2021-03-10,Tingsryds AIF  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,50,25,,,,,,,,,0.0,0.0,0.0,0,3,3,0.061224489795918366,0,0,0.0
2021-03-12,Väsby IK HK  - Almtuna IS,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,51,26,,,,,,,,,0.0,0.0,0.0,0,3,3,0.06,3,3,0.12
2021-03-14,Almtuna IS  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,52,26,,,,,,,,,0.0,0.0,0.0,0,3,3,0.058823529411764705,0,0,0.0
2020-10-02,AIK  - Västerviks IK,2 - 4,"0-1, 1-2, 1-1",49.0,11449,,allsvenskan,2020/21,Västerviks IK,AIK,4.0,2.0,0-1, 1-2, 1-1,,,1.0,0.0,2.0,1.0,1.0,1.0,,,,,win,win,win,draw,,,away,,,,,,1,0,0,0.0,0.0,0.0,1,1,0.0,0.0,4.0,0.0,,2.0,0.0,,0.0,0.0,0.0,3,3,0,,3,0,
2020-10-03,Mora IK  - Västerviks IK,3 - 4,"1-1, 0-2, 2-0, 0-1",50.0,11449,,allsvenskan,2020/21,Västerviks IK,Mora IK,4.0,3.0,1-1, 0-2, 2-0, 0-1,,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,,,draw,draw,win,lost,win,,away,win,,,,,0,1,0,1.0,0.0,0.0,2,2,4.0,2.0,8.0,4.0,4.0,5.0,2.0,2.0,0.0,0.0,0.0,2,5,3,3.0,5,3,3.0
2020-10-09,Västerviks IK  - Södertälje SK,2 - 1,"0-0, 1-1, 0-0, 0-0, 1-0",50.0,11449,,allsvenskan,2020/21,Västerviks IK,Södertälje SK,2.0,1.0,0-0, 1-1, 0-0, 0-0, 1-0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,draw,draw,draw,draw,draw,win,home,draw,win,,,,0,1,0,0.5,0.5,0.0,3,1,4.0,2.5,10.0,8.0,4.0,6.0,5.0,2.5,0.0,0.0,0.0,2,7,5,2.5,2,0,
2020-10-16,Västerviks IK  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Västerviks IK,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,,home,draw,draw,win,,,0,0,0,0.3333333333333333,0.6666666666666666,0.0,4,2,3.3333333333333335,2.0,,10.0,3.3333333333333335,,6.0,2.0,0.0,0.0,0.0,0,7,7,2.3333333333333335,2,2,2.0
2020-10-18,IF Björklöven  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Västerviks IK,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,,away,,draw,draw,win,,0,0,0,0.25,0.5,0.0,5,3,3.3333333333333335,2.0,,,,,,,0.0,0.0,0.0,0,7,7,1.75,5,5,2.5
2020-10-20,Mora IK  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Västerviks IK,Mora IK,,,,,,,,,,,,,,,,,,,,,,,,away,,,draw,draw,win,0,0,0,0.2,0.4,0.0,6,4,3.3333333333333335,2.0,,,,,,,0.0,1.0,0.0,0,7,7,1.4,5,5,1.6666666666666667
2020-10-23,Västerviks IK  - Mora IK,,,,11449,,allsvenskan,2020/21,Västerviks IK,Mora IK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,draw,draw,0,0,0,0.0,0.4,0.0,7,3,3.0,2.0,,,,,,,0.0,1.0,0.0,0,7,7,1.1666666666666667,2,2,1.0
2020-10-25,Tingsryds AIF  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Västerviks IK,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,draw,0,0,0,0.0,0.2,0.0,8,5,2.0,1.0,,,,,,,0.0,0.0,0.0,0,7,7,1.0,5,5,1.25
2020-10-27,IF Björklöven  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Västerviks IK,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,9,6,,,,,,,,,0.0,0.0,0.0,0,7,7,0.875,5,5,1.0
2020-10-30,MODO Hockey  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Västerviks IK,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,10,7,,,,,,,,,0.0,0.0,0.0,0,7,7,0.7777777777777778,5,5,0.8333333333333334
2020-11-02,Västerviks IK  - AIK,,,,11449,,allsvenskan,2020/21,Västerviks IK,AIK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,11,4,,,,,,,,,1.0,0.0,0.0,0,7,7,0.7,2,2,0.6666666666666666
2020-11-06,Västerviks IK  - Västerås IK,,,,11449,,allsvenskan,2020/21,Västerviks IK,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,12,5,,,,,,,,,0.0,0.0,0.0,0,7,7,0.6363636363636364,2,2,0.5
2020-11-11,Västerviks IK  - Västerås IK,,,,11449,,allsvenskan,2020/21,Västerviks IK,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,13,6,,,,,,,,,0.0,0.0,0.0,0,7,7,0.5833333333333334,2,2,0.4
2020-11-13,Västerås IK  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Västerviks IK,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,14,8,,,,,,,,,0.0,0.0,0.0,0,7,7,0.5384615384615384,5,5,0.7142857142857143
2020-11-15,Västerviks IK  - MODO Hockey,,,,11449,,allsvenskan,2020/21,Västerviks IK,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,15,7,,,,,,,,,0.0,0.0,0.0,0,7,7,0.5,2,2,0.3333333333333333
2020-11-18,Väsby IK HK  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Västerviks IK,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,16,9,,,,,,,,,0.0,0.0,0.0,0,7,7,0.4666666666666667,5,5,0.625
2020-11-20,Västerviks IK  - IF Björklöven,,,,11449,,allsvenskan,2020/21,Västerviks IK,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,17,8,,,,,,,,,0.0,0.0,0.0,0,7,7,0.4375,2,2,0.2857142857142857
2020-11-25,Södertälje SK  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Västerviks IK,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,18,10,,,,,,,,,0.0,1.0,0.0,0,7,7,0.4117647058823529,5,5,0.5555555555555556
2020-11-27,Almtuna IS  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Västerviks IK,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,19,11,,,,,,,,,0.0,0.0,0.0,0,7,7,0.3888888888888889,5,5,0.5
2020-11-29,Västerviks IK  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,Västerviks IK,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,20,9,,,,,,,,,0.0,0.0,0.0,0,7,7,0.3684210526315789,2,2,0.25
2020-12-02,BIK Karlskoga  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Västerviks IK,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,21,12,,,,,,,,,0.0,0.0,0.0,0,7,7,0.35,5,5,0.45454545454545453
2020-12-05,Södertälje SK  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Västerviks IK,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,22,13,,,,,,,,,0.0,1.0,0.0,0,7,7,0.3333333333333333,5,5,0.4166666666666667
2020-12-09,Västerviks IK  - Almtuna IS,,,,11449,,allsvenskan,2020/21,Västerviks IK,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,23,10,,,,,,,,,0.0,0.0,0.0,0,7,7,0.3181818181818182,2,2,0.2222222222222222
2020-12-12,AIK  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Västerviks IK,AIK,,,,,,,,,,,,,,,,,,,,,,,,away,,,,,,0,0,0,0.0,0.0,0.0,24,14,,,,,,,,,1.0,0.0,0.0,0,7,7,0.30434782608695654,5,5,0.38461538461538464
2020-12-16,Västerviks IK  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,Västerviks IK,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,25,11,,,,,,,,,0.0,0.0,0.0,0,7,7,0.2916666666666667,2,2,0.2
2020-12-19,Västerviks IK  - Mora IK,,,,11449,,allsvenskan,2020/21,Västerviks IK,Mora IK,,,,,,,,,,,,,,,,,,,,,,,,home,,,,,,0,0,0,0.0,0.0,0.0,26,12,,,,,,,,,0.0,1.0,0.0,0,7,7,0.28,2,2,0.18181818181818182
