date,game,score,league,season,game_id,home,away,score_home,score_away,result,game_id_home,team_x,h_a_home,win_R5_home,draw_R5_home,lost_R5_home,H2H_W_home,H2H_D_home,H2H_L_home,scored_avg_R5_home,conceded_avg_R5_home,points_cum_prev_avg_home,points_cum_h_a_prev_avg_home,game_id_away,team_y,h_a_away,win_R5_away,draw_R5_away,lost_R5_away,H2H_W_away,H2H_D_away,H2H_L_away,scored_avg_R5_away,conceded_avg_R5_away,points_cum_prev_avg_away,points_cum_h_a_prev_avg_away
2020-10-24,Frölunda HC  - Luleå HF,,shl,2020/21,,Frölunda HC,Luleå HF,,,,,Frölunda HC,home,0.0,0.0,0.0,0.38333333333333336,0.21666666666666667,0.4,,,1.2,1.8,,Luleå HF,away,0.0,0.4,0.0,0.4,0.21666666666666667,0.38333333333333336,2.0,3.0,1.5555555555555556,1.0
2020-10-24,Linköping HC  - HV 71,,shl,2020/21,,Linköping HC,HV 71,,,,,Linköping HC,home,0.0,0.0,0.4,0.45,0.26666666666666666,0.2833333333333333,2.5,4.5,0.3333333333333333,0.6,,HV 71,away,0.0,0.2,0.2,0.2833333333333333,0.26666666666666666,0.45,2.0,3.5,0.4,0.0
2020-10-24,IK Oskarshamn  - IF Malmö Redhawks,,shl,2020/21,,IK Oskarshamn,IF Malmö Redhawks,,,,,IK Oskarshamn,home,0.2,0.0,0.2,0.2058823529411765,0.2647058823529412,0.5294117647058824,3.0,3.0,1.0,0.6,,IF Malmö Redhawks,away,0.2,0.0,0.0,0.5294117647058824,0.2647058823529412,0.2058823529411765,2.0,1.0,0.75,0.75
2020-10-24,Djurgårdens IF  - Brynäs IF,,shl,2020/21,,Djurgårdens IF,Brynäs IF,,,,,Djurgårdens IF,home,0.0,0.0,0.2,0.44,0.18,0.38,3.0,4.0,0.5555555555555556,0.8333333333333334,,Brynäs IF,away,0.0,0.2,0.2,0.38,0.18,0.44,1.5,2.5,1.0,1.0
2020-10-24,Örebro HK  - Växjö Lakers HC,,shl,2020/21,,Örebro HK,Växjö Lakers HC,,,,,Örebro HK,home,0.0,0.0,0.4,0.3684210526315789,0.2368421052631579,0.3947368421052632,1.0,2.5,1.3333333333333333,2.0,,Växjö Lakers HC,away,0.2,0.0,0.2,0.3947368421052632,0.2368421052631579,0.3684210526315789,1.5,1.5,1.0,1.25
2020-10-27,Luleå HF  - Linköping HC,,shl,2020/21,,Luleå HF,Linköping HC,,,,,Luleå HF,home,0.0,0.2,0.0,0.4666666666666667,0.2333333333333333,0.3,2.0,3.0,1.4,2.0,,Linköping HC,away,0.0,0.0,0.2,0.3,0.2333333333333333,0.4666666666666667,1.0,4.0,0.3,0.0
2020-10-27,Leksands IF  - HV 71,,shl,2020/21,,Leksands IF,HV 71,,,,,Leksands IF,home,0.0,0.0,0.0,0.2777777777777778,0.2222222222222222,0.5,,,0.6363636363636364,0.16666666666666666,,HV 71,away,0.0,0.2,0.0,0.5,0.2222222222222222,0.2777777777777778,2.0,3.0,0.3636363636363637,0.0
2020-10-27,Örebro HK  - Brynäs IF,,shl,2020/21,,Örebro HK,Brynäs IF,,,,,Örebro HK,home,0.0,0.0,0.2,0.2333333333333333,0.2333333333333333,0.5333333333333333,1.0,3.0,1.2,1.5,,Brynäs IF,away,0.0,0.2,0.0,0.5333333333333333,0.2333333333333333,0.2333333333333333,3.0,2.0,0.9,0.8571428571428571
2020-10-27,Växjö Lakers HC  - Djurgårdens IF,,shl,2020/21,,Växjö Lakers HC,Djurgårdens IF,,,,,Växjö Lakers HC,home,0.0,0.0,0.2,0.2333333333333333,0.3333333333333333,0.43333333333333335,1.0,3.0,0.9,0.8,,Djurgårdens IF,away,0.0,0.0,0.0,0.43333333333333335,0.3333333333333333,0.2333333333333333,,,0.5,0.0
2020-10-27,Färjestad BK  - Rögle BK,,shl,2020/21,,Färjestad BK,Rögle BK,,,,,Färjestad BK,home,0.0,0.2,0.0,0.5142857142857142,0.22857142857142854,0.2571428571428571,3.0,2.0,0.6363636363636364,0.6,,Rögle BK,away,0.2,0.0,0.0,0.2571428571428571,0.22857142857142854,0.5142857142857142,3.0,1.0,1.5,1.0
2020-10-27,IK Oskarshamn  - Frölunda HC,,shl,2020/21,,IK Oskarshamn,Frölunda HC,,,,,IK Oskarshamn,home,0.2,0.0,0.0,0.25,0.0,0.75,4.0,3.0,0.9,0.5,,Frölunda HC,away,0.0,0.0,0.0,0.75,0.0,0.25,,,1.0909090909090908,0.6
2020-10-27,IF Malmö Redhawks  - Skellefteå AIK,,shl,2020/21,,IF Malmö Redhawks,Skellefteå AIK,,,,,IF Malmö Redhawks,home,0.0,0.0,0.0,0.2,0.1,0.7,,,0.6666666666666666,0.75,,Skellefteå AIK,away,0.0,0.0,0.0,0.7,0.1,0.2,,,1.0,1.0
2020-10-29,Skellefteå AIK  - IK Oskarshamn,,shl,2020/21,,Skellefteå AIK,IK Oskarshamn,,,,,Skellefteå AIK,home,0.0,0.0,0.0,0.25,0.5,0.25,,,0.9166666666666666,1.0,,IK Oskarshamn,away,0.0,0.0,0.0,0.25,0.5,0.25,,,0.8181818181818182,1.5
2020-10-29,Brynäs IF  - Leksands IF,,shl,2020/21,,Brynäs IF,Leksands IF,,,,,Brynäs IF,home,0.0,0.0,0.0,0.3888888888888889,0.16666666666666666,0.4444444444444444,,,0.8181818181818182,1.0,,Leksands IF,away,0.0,0.0,0.0,0.4444444444444444,0.16666666666666666,0.3888888888888889,,,0.5833333333333334,1.2
2020-10-29,Djurgårdens IF  - Färjestad BK,,shl,2020/21,,Djurgårdens IF,Färjestad BK,,,,,Djurgårdens IF,home,0.0,0.0,0.0,0.24,0.3,0.46,,,0.4545454545454545,0.7142857142857143,,Färjestad BK,away,0.0,0.0,0.0,0.46,0.3,0.24,,,0.5833333333333334,0.6666666666666666
2020-10-29,Rögle BK  - Luleå HF,,shl,2020/21,,Rögle BK,Luleå HF,,,,,Rögle BK,home,0.0,0.0,0.0,0.11428571428571427,0.2857142857142857,0.6,,,1.3636363636363635,2.25,,Luleå HF,away,0.0,0.0,0.0,0.6,0.2857142857142857,0.11428571428571427,,,1.2727272727272727,0.8
2020-10-29,Linköping HC  - IF Malmö Redhawks,,shl,2020/21,,Linköping HC,IF Malmö Redhawks,,,,,Linköping HC,home,0.0,0.0,0.0,0.45,0.35,0.2,,,0.2727272727272727,0.5,,IF Malmö Redhawks,away,0.0,0.0,0.0,0.2,0.35,0.45,,,0.6,0.6
2020-10-29,HV 71  - Växjö Lakers HC,,shl,2020/21,,HV 71,Växjö Lakers HC,,,,,HV 71,home,0.0,0.0,0.0,0.35,0.275,0.375,,,0.3333333333333333,0.8,,Växjö Lakers HC,away,0.0,0.0,0.0,0.375,0.275,0.35,,,0.8181818181818182,1.0
2020-10-29,Frölunda HC  - Örebro HK,,shl,2020/21,,Frölunda HC,Örebro HK,,,,,Frölunda HC,home,0.0,0.0,0.0,0.5,0.2,0.3,,,1.0,1.5,,Örebro HK,away,0.0,0.0,0.0,0.3,0.2,0.5,,,1.0909090909090908,1.0
2020-10-31,IK Oskarshamn  - Linköping HC,,shl,2020/21,,IK Oskarshamn,Linköping HC,,,,,IK Oskarshamn,home,0.0,0.0,0.0,0.5,0.25,0.25,,,0.75,0.42857142857142855,,Linköping HC,away,0.0,0.0,0.0,0.25,0.25,0.5,,,0.25,0.0
2020-10-31,IF Malmö Redhawks  - Färjestad BK,,shl,2020/21,,IF Malmö Redhawks,Färjestad BK,,,,,IF Malmö Redhawks,home,0.0,0.0,0.0,0.3333333333333333,0.2380952380952381,0.42857142857142855,,,0.5454545454545454,0.6,,Färjestad BK,away,0.0,0.0,0.0,0.42857142857142855,0.2380952380952381,0.3333333333333333,,,0.5384615384615384,0.5714285714285714
2020-10-31,Örebro HK  - Skellefteå AIK,,shl,2020/21,,Örebro HK,Skellefteå AIK,,,,,Örebro HK,home,0.0,0.0,0.0,0.2903225806451613,0.2903225806451613,0.41935483870967744,,,1.0,1.2,,Skellefteå AIK,away,0.0,0.0,0.0,0.41935483870967744,0.2903225806451613,0.2903225806451613,,,0.8461538461538461,0.8333333333333334
2020-10-31,Brynäs IF  - Djurgårdens IF,,shl,2020/21,,Brynäs IF,Djurgårdens IF,,,,,Brynäs IF,home,0.0,0.0,0.0,0.38,0.18,0.44,,,0.75,0.75,,Djurgårdens IF,away,0.0,0.0,0.0,0.44,0.18,0.38,,,0.4166666666666667,0.0
2020-10-31,Luleå HF  - Rögle BK,,shl,2020/21,,Luleå HF,Rögle BK,,,,,Luleå HF,home,0.0,0.0,0.0,0.6,0.2857142857142857,0.11428571428571427,,,1.1666666666666667,1.6666666666666667,,Rögle BK,away,0.0,0.0,0.0,0.11428571428571427,0.2857142857142857,0.6,,,1.25,0.8571428571428571
2020-10-31,Leksands IF  - Frölunda HC,,shl,2020/21,,Leksands IF,Frölunda HC,,,,,Leksands IF,home,0.0,0.0,0.0,0.3157894736842105,0.21052631578947367,0.4736842105263158,,,0.5384615384615384,0.14285714285714285,,Frölunda HC,away,0.0,0.0,0.0,0.4736842105263158,0.21052631578947367,0.3157894736842105,,,0.9230769230769232,0.5
2020-10-31,Växjö Lakers HC  - HV 71,,shl,2020/21,,Växjö Lakers HC,HV 71,,,,,Växjö Lakers HC,home,0.0,0.0,0.0,0.375,0.275,0.35,,,0.75,0.6666666666666666,,HV 71,away,0.0,0.0,0.0,0.35,0.275,0.375,,,0.3076923076923077,0.0
2020-11-10,Luleå HF  - Frölunda HC,,shl,2020/21,,Luleå HF,Frölunda HC,,,,,Luleå HF,home,0.0,0.0,0.0,0.4,0.21666666666666667,0.38333333333333336,,,1.0769230769230769,1.4285714285714286,,Frölunda HC,away,0.0,0.0,0.0,0.38333333333333336,0.21666666666666667,0.4,,,0.8571428571428571,0.42857142857142855
2020-11-10,Brynäs IF  - HV 71,,shl,2020/21,,Brynäs IF,HV 71,,,,,Brynäs IF,home,0.0,0.0,0.0,0.2333333333333333,0.31666666666666665,0.45,,,0.6923076923076923,0.6,,HV 71,away,0.0,0.0,0.0,0.45,0.31666666666666665,0.2333333333333333,,,0.2857142857142857,0.0
2020-11-10,Växjö Lakers HC  - Örebro HK,,shl,2020/21,,Växjö Lakers HC,Örebro HK,,,,,Växjö Lakers HC,home,0.0,0.0,0.0,0.3947368421052632,0.2368421052631579,0.3684210526315789,,,0.6923076923076923,0.5714285714285714,,Örebro HK,away,0.0,0.0,0.0,0.3684210526315789,0.2368421052631579,0.3947368421052632,,,0.9230769230769232,0.8571428571428571
2020-11-10,Färjestad BK  - Leksands IF,,shl,2020/21,,Färjestad BK,Leksands IF,,,,,Färjestad BK,home,0.0,0.0,0.0,0.6666666666666666,0.05555555555555555,0.2777777777777778,,,0.5,0.5,,Leksands IF,away,0.0,0.0,0.0,0.2777777777777778,0.05555555555555555,0.6666666666666666,,,0.5,1.0
2020-11-10,Linköping HC  - Skellefteå AIK,,shl,2020/21,,Linköping HC,Skellefteå AIK,,,,,Linköping HC,home,0.0,0.0,0.0,0.4,0.13333333333333333,0.4666666666666667,,,0.2307692307692308,0.42857142857142855,,Skellefteå AIK,away,0.0,0.0,0.0,0.4666666666666667,0.13333333333333333,0.4,,,0.7857142857142857,0.7142857142857143
2020-11-10,IK Oskarshamn  - Djurgårdens IF,,shl,2020/21,,IK Oskarshamn,Djurgårdens IF,,,,,IK Oskarshamn,home,0.0,0.0,0.0,0.3076923076923077,0.15384615384615385,0.5384615384615384,,,0.6923076923076923,0.375,,Djurgårdens IF,away,0.0,0.0,0.0,0.5384615384615384,0.15384615384615385,0.3076923076923077,,,0.38461538461538464,0.0
2020-11-10,IF Malmö Redhawks  - Rögle BK,,shl,2020/21,,IF Malmö Redhawks,Rögle BK,,,,,IF Malmö Redhawks,home,0.0,0.0,0.0,0.41025641025641024,0.2307692307692308,0.35897435897435903,,,0.5,0.5,,Rögle BK,away,0.0,0.0,0.0,0.35897435897435903,0.2307692307692308,0.41025641025641024,,,1.1538461538461535,0.75
2020-11-12,Skellefteå AIK  - Växjö Lakers HC,,shl,2020/21,,Skellefteå AIK,Växjö Lakers HC,,,,,Skellefteå AIK,home,0.0,0.0,0.0,0.36585365853658536,0.2926829268292683,0.3414634146341464,,,0.7333333333333333,0.8571428571428571,,Växjö Lakers HC,away,0.0,0.0,0.0,0.3414634146341464,0.2926829268292683,0.36585365853658536,,,0.6428571428571429,0.8333333333333334
2020-11-12,Leksands IF  - IK Oskarshamn,,shl,2020/21,,Leksands IF,IK Oskarshamn,,,,,Leksands IF,home,0.0,0.0,0.0,0.6052631578947368,0.13157894736842105,0.2631578947368421,,,0.4666666666666667,0.125,,IK Oskarshamn,away,0.0,0.0,0.0,0.2631578947368421,0.13157894736842105,0.6052631578947368,,,0.6428571428571429,1.2
2020-11-12,Örebro HK  - IF Malmö Redhawks,,shl,2020/21,,Örebro HK,IF Malmö Redhawks,,,,,Örebro HK,home,0.0,0.0,0.0,0.2702702702702703,0.2972972972972973,0.4324324324324325,,,0.8571428571428571,1.0,,IF Malmö Redhawks,away,0.0,0.0,0.0,0.4324324324324325,0.2972972972972973,0.2702702702702703,,,0.4615384615384616,0.5
2020-11-12,Djurgårdens IF  - Linköping HC,,shl,2020/21,,Djurgårdens IF,Linköping HC,,,,,Djurgårdens IF,home,0.0,0.0,0.0,0.36,0.3,0.34,,,0.35714285714285715,0.625,,Linköping HC,away,0.0,0.0,0.0,0.34,0.3,0.36,,,0.21428571428571427,0.0
2020-11-12,Rögle BK  - Brynäs IF,,shl,2020/21,,Rögle BK,Brynäs IF,,,,,Rögle BK,home,0.0,0.0,0.0,0.3142857142857143,0.22857142857142854,0.4571428571428571,,,1.0714285714285714,1.8,,Brynäs IF,away,0.0,0.0,0.0,0.4571428571428571,0.22857142857142854,0.3142857142857143,,,0.6428571428571429,0.75
2020-11-12,HV 71  - Luleå HF,,shl,2020/21,,HV 71,Luleå HF,,,,,HV 71,home,0.0,0.0,0.0,0.4098360655737705,0.2459016393442623,0.3442622950819672,,,0.26666666666666666,0.6666666666666666,,Luleå HF,away,0.0,0.0,0.0,0.3442622950819672,0.2459016393442623,0.4098360655737705,,,1.0,0.6666666666666666
2020-11-12,Frölunda HC  - Färjestad BK,,shl,2020/21,,Frölunda HC,Färjestad BK,,,,,Frölunda HC,home,0.0,0.0,0.0,0.31666666666666665,0.3,0.38333333333333336,,,0.8,1.2857142857142858,,Färjestad BK,away,0.0,0.0,0.0,0.38333333333333336,0.3,0.31666666666666665,,,0.4666666666666667,0.5
2020-11-14,Växjö Lakers HC  - Luleå HF,,shl,2020/21,,Växjö Lakers HC,Luleå HF,,,,,Växjö Lakers HC,home,0.0,0.0,0.0,0.2682926829268293,0.14634146341463414,0.5853658536585366,,,0.6,0.5,,Luleå HF,away,0.0,0.0,0.0,0.5853658536585366,0.14634146341463414,0.2682926829268293,,,0.9333333333333332,0.5714285714285714
2020-11-14,HV 71  - Leksands IF,,shl,2020/21,,HV 71,Leksands IF,,,,,HV 71,home,0.0,0.0,0.0,0.5,0.2222222222222222,0.2777777777777778,,,0.25,0.5714285714285714,,Leksands IF,away,0.0,0.0,0.0,0.2777777777777778,0.2222222222222222,0.5,,,0.4375,0.8571428571428571
2020-11-14,IK Oskarshamn  - Skellefteå AIK,,shl,2020/21,,IK Oskarshamn,Skellefteå AIK,,,,,IK Oskarshamn,home,0.0,0.0,0.0,0.25,0.5,0.25,,,0.6,0.3333333333333333,,Skellefteå AIK,away,0.0,0.0,0.0,0.25,0.5,0.25,,,0.6875,0.625
2020-11-14,IF Malmö Redhawks  - Brynäs IF,,shl,2020/21,,IF Malmö Redhawks,Brynäs IF,,,,,IF Malmö Redhawks,home,0.0,0.0,0.0,0.5,0.1,0.4,,,0.42857142857142855,0.42857142857142855,,Brynäs IF,away,0.0,0.0,0.0,0.4,0.1,0.5,,,0.6,0.6666666666666666
2020-11-14,Örebro HK  - Rögle BK,,shl,2020/21,,Örebro HK,Rögle BK,,,,,Örebro HK,home,0.0,0.0,0.0,0.27586206896551724,0.10344827586206896,0.6206896551724138,,,0.8,0.8571428571428571,,Rögle BK,away,0.0,0.0,0.0,0.6206896551724138,0.10344827586206896,0.27586206896551724,,,1.0,0.6666666666666666
2020-11-14,Färjestad BK  - Djurgårdens IF,,shl,2020/21,,Färjestad BK,Djurgårdens IF,,,,,Färjestad BK,home,0.0,0.0,0.0,0.46,0.3,0.24,,,0.4375,0.42857142857142855,,Djurgårdens IF,away,0.0,0.0,0.0,0.24,0.3,0.46,,,0.3333333333333333,0.0
2020-11-14,Linköping HC  - Frölunda HC,,shl,2020/21,,Linköping HC,Frölunda HC,,,,,Linköping HC,home,0.0,0.0,0.0,0.35,0.18333333333333326,0.4666666666666667,,,0.2,0.375,,Frölunda HC,away,0.0,0.0,0.0,0.4666666666666667,0.18333333333333326,0.35,,,0.75,0.375
2020-11-19,Luleå HF  - Örebro HK,,shl,2020/21,,Luleå HF,Örebro HK,,,,,Luleå HF,home,0.0,0.0,0.0,0.4,0.16666666666666666,0.43333333333333335,,,0.875,1.25,,Örebro HK,away,0.0,0.0,0.0,0.43333333333333335,0.16666666666666666,0.4,,,0.75,0.75
2020-11-19,Skellefteå AIK  - Djurgårdens IF,,shl,2020/21,,Skellefteå AIK,Djurgårdens IF,,,,,Skellefteå AIK,home,0.0,0.0,0.0,0.34,0.24,0.42,,,0.6470588235294118,0.75,,Djurgårdens IF,away,0.0,0.0,0.0,0.42,0.24,0.34,,,0.3125,0.0
2020-11-19,Leksands IF  - Linköping HC,,shl,2020/21,,Leksands IF,Linköping HC,,,,,Leksands IF,home,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.6842105263157895,,,0.4117647058823529,0.1111111111111111,,Linköping HC,away,0.0,0.0,0.0,0.6842105263157895,0.15789473684210525,0.15789473684210525,,,0.1875,0.0
2020-11-19,Brynäs IF  - Växjö Lakers HC,,shl,2020/21,,Brynäs IF,Växjö Lakers HC,,,,,Brynäs IF,home,0.0,0.0,0.0,0.325,0.225,0.45,,,0.5625,0.5,,Växjö Lakers HC,away,0.0,0.0,0.0,0.45,0.225,0.325,,,0.5625,0.7142857142857143
2020-11-19,Rögle BK  - Färjestad BK,,shl,2020/21,,Rögle BK,Färjestad BK,,,,,Rögle BK,home,0.0,0.0,0.0,0.2571428571428571,0.22857142857142854,0.5142857142857142,,,0.9375,1.5,,Färjestad BK,away,0.0,0.0,0.0,0.5142857142857142,0.22857142857142854,0.2571428571428571,,,0.4117647058823529,0.4444444444444444
2020-11-19,IF Malmö Redhawks  - HV 71,,shl,2020/21,,IF Malmö Redhawks,HV 71,,,,,IF Malmö Redhawks,home,0.0,0.0,0.0,0.45,0.25,0.3,,,0.4,0.375,,HV 71,away,0.0,0.0,0.0,0.3,0.25,0.45,,,0.2352941176470588,0.0
2020-11-19,Frölunda HC  - IK Oskarshamn,,shl,2020/21,,Frölunda HC,IK Oskarshamn,,,,,Frölunda HC,home,0.0,0.0,0.0,0.75,0.0,0.25,,,0.7058823529411765,1.125,,IK Oskarshamn,away,0.0,0.0,0.0,0.25,0.0,0.75,,,0.5625,1.0
2020-11-21,Brynäs IF  - Frölunda HC,,shl,2020/21,,Brynäs IF,Frölunda HC,,,,,Brynäs IF,home,0.0,0.0,0.0,0.3114754098360656,0.14754098360655735,0.5409836065573771,,,0.5294117647058824,0.42857142857142855,,Frölunda HC,away,0.0,0.0,0.0,0.5409836065573771,0.14754098360655735,0.3114754098360656,,,0.6666666666666666,0.3333333333333333
2020-11-21,Djurgårdens IF  - Växjö Lakers HC,,shl,2020/21,,Djurgårdens IF,Växjö Lakers HC,,,,,Djurgårdens IF,home,0.0,0.0,0.0,0.43333333333333335,0.3333333333333333,0.2333333333333333,,,0.29411764705882354,0.5555555555555556,,Växjö Lakers HC,away,0.0,0.0,0.0,0.2333333333333333,0.3333333333333333,0.43333333333333335,,,0.5294117647058824,0.625
2020-11-21,Rögle BK  - Leksands IF,,shl,2020/21,,Rögle BK,Leksands IF,,,,,Rögle BK,home,0.0,0.0,0.0,0.42105263157894735,0.21052631578947367,0.3684210526315789,,,0.8823529411764706,1.2857142857142858,,Leksands IF,away,0.0,0.0,0.0,0.3684210526315789,0.21052631578947367,0.42105263157894735,,,0.3888888888888889,0.75
2020-11-21,Linköping HC  - Luleå HF,,shl,2020/21,,Linköping HC,Luleå HF,,,,,Linköping HC,home,0.0,0.0,0.0,0.3,0.2333333333333333,0.4666666666666667,,,0.17647058823529413,0.3333333333333333,,Luleå HF,away,0.0,0.0,0.0,0.4666666666666667,0.2333333333333333,0.3,,,0.8235294117647058,0.5
2020-11-21,Skellefteå AIK  - IF Malmö Redhawks,,shl,2020/21,,Skellefteå AIK,IF Malmö Redhawks,,,,,Skellefteå AIK,home,0.0,0.0,0.0,0.7,0.1,0.2,,,0.6111111111111112,0.6666666666666666,,IF Malmö Redhawks,away,0.0,0.0,0.0,0.2,0.1,0.7,,,0.375,0.42857142857142855
2020-11-21,Örebro HK  - IK Oskarshamn,,shl,2020/21,,Örebro HK,IK Oskarshamn,,,,,Örebro HK,home,0.0,0.0,0.0,0.55,0.2,0.25,,,0.7058823529411765,0.75,,IK Oskarshamn,away,0.0,0.0,0.0,0.25,0.2,0.55,,,0.5294117647058824,0.8571428571428571
2020-11-21,Färjestad BK  - HV 71,,shl,2020/21,,Färjestad BK,HV 71,,,,,Färjestad BK,home,0.0,0.0,0.0,0.3442622950819672,0.16393442622950818,0.4918032786885246,,,0.3888888888888889,0.375,,HV 71,away,0.0,0.0,0.0,0.4918032786885246,0.16393442622950818,0.3442622950819672,,,0.2222222222222222,0.0
2020-11-22,Färjestad BK  - Luleå HF,,shl,2020/21,,Färjestad BK,Luleå HF,,,,,Färjestad BK,home,0.0,0.0,0.0,0.4918032786885246,0.16393442622950818,0.3442622950819672,,,0.3684210526315789,0.3333333333333333,,Luleå HF,away,0.0,0.0,0.0,0.3442622950819672,0.16393442622950818,0.4918032786885246,,,0.7777777777777778,0.4444444444444444
2020-11-26,Örebro HK  - Leksands IF,,shl,2020/21,,Örebro HK,Leksands IF,,,,,Örebro HK,home,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,,,0.6666666666666666,0.6666666666666666,,Leksands IF,away,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,,,0.3684210526315789,0.6666666666666666
2020-11-26,Djurgårdens IF  - Rögle BK,,shl,2020/21,,Djurgårdens IF,Rögle BK,,,,,Djurgårdens IF,home,0.0,0.0,0.0,0.5142857142857142,0.22857142857142854,0.2571428571428571,,,0.2777777777777778,0.5,,Rögle BK,away,0.0,0.0,0.0,0.2571428571428571,0.22857142857142854,0.5142857142857142,,,0.8333333333333334,0.6
2020-11-26,Växjö Lakers HC  - IF Malmö Redhawks,,shl,2020/21,,Växjö Lakers HC,IF Malmö Redhawks,,,,,Växjö Lakers HC,home,0.0,0.0,0.0,0.38235294117647056,0.2352941176470588,0.38235294117647056,,,0.5,0.4444444444444444,,IF Malmö Redhawks,away,0.0,0.0,0.0,0.38235294117647056,0.2352941176470588,0.38235294117647056,,,0.35294117647058826,0.375
2020-11-26,HV 71  - Linköping HC,,shl,2020/21,,HV 71,Linköping HC,,,,,HV 71,home,0.0,0.0,0.0,0.2833333333333333,0.26666666666666666,0.45,,,0.21052631578947367,0.5,,Linköping HC,away,0.0,0.0,0.0,0.45,0.26666666666666666,0.2833333333333333,,,0.16666666666666666,0.0
2020-11-26,IK Oskarshamn  - Brynäs IF,,shl,2020/21,,IK Oskarshamn,Brynäs IF,,,,,IK Oskarshamn,home,0.0,0.0,0.0,0.4,0.4,0.2,,,0.5,0.3,,Brynäs IF,away,0.0,0.0,0.0,0.2,0.4,0.4,,,0.5,0.6
2020-11-28,Leksands IF  - IF Malmö Redhawks,,shl,2020/21,,Leksands IF,IF Malmö Redhawks,,,,,Leksands IF,home,0.0,0.0,0.0,0.41935483870967744,0.2258064516129032,0.3548387096774194,,,0.35,0.1,,IF Malmö Redhawks,away,0.0,0.0,0.0,0.3548387096774194,0.2258064516129032,0.41935483870967744,,,0.3333333333333333,0.3333333333333333
2020-11-28,HV 71  - Skellefteå AIK,,shl,2020/21,,HV 71,Skellefteå AIK,,,,,HV 71,home,0.0,0.0,0.0,0.3770491803278688,0.14754098360655735,0.4754098360655738,,,0.2,0.4444444444444444,,Skellefteå AIK,away,0.0,0.0,0.0,0.4754098360655738,0.14754098360655735,0.3770491803278688,,,0.5789473684210527,0.5555555555555556
2020-11-28,Frölunda HC  - Djurgårdens IF,,shl,2020/21,,Frölunda HC,Djurgårdens IF,,,,,Frölunda HC,home,0.0,0.0,0.0,0.4117647058823529,0.2549019607843137,0.3333333333333333,,,0.631578947368421,1.0,,Djurgårdens IF,away,0.0,0.0,0.0,0.3333333333333333,0.2549019607843137,0.4117647058823529,,,0.2631578947368421,0.0
2020-11-28,Luleå HF  - IK Oskarshamn,,shl,2020/21,,Luleå HF,IK Oskarshamn,,,,,Luleå HF,home,0.0,0.0,0.0,0.6,0.2,0.2,,,0.7368421052631579,1.1111111111111112,,IK Oskarshamn,away,0.0,0.0,0.0,0.2,0.2,0.6,,,0.4736842105263158,0.75
2020-11-28,Brynäs IF  - Färjestad BK,,shl,2020/21,,Brynäs IF,Färjestad BK,,,,,Brynäs IF,home,0.0,0.0,0.0,0.2295081967213115,0.2295081967213115,0.5409836065573771,,,0.4736842105263158,0.375,,Färjestad BK,away,0.0,0.0,0.0,0.5409836065573771,0.2295081967213115,0.2295081967213115,,,0.35,0.4
2020-11-28,Rögle BK  - Växjö Lakers HC,,shl,2020/21,,Rögle BK,Växjö Lakers HC,,,,,Rögle BK,home,0.0,0.0,0.0,0.30303030303030304,0.09090909090909093,0.6060606060606061,,,0.7894736842105263,1.125,,Växjö Lakers HC,away,0.0,0.0,0.0,0.6060606060606061,0.09090909090909093,0.30303030303030304,,,0.4736842105263158,0.5555555555555556
2020-11-28,Linköping HC  - Örebro HK,,shl,2020/21,,Linköping HC,Örebro HK,,,,,Linköping HC,home,0.0,0.0,0.0,0.1935483870967742,0.3870967741935484,0.41935483870967744,,,0.15789473684210525,0.3,,Örebro HK,away,0.0,0.0,0.0,0.41935483870967744,0.3870967741935484,0.1935483870967742,,,0.631578947368421,0.6666666666666666
2020-12-01,Skellefteå AIK  - Luleå HF,,shl,2020/21,,Skellefteå AIK,Luleå HF,,,,,Skellefteå AIK,home,0.0,0.0,0.0,0.5,0.2,0.3,,,0.55,0.6,,Luleå HF,away,0.0,0.0,0.0,0.3,0.2,0.5,,,0.7,0.4
2020-12-01,Brynäs IF  - Örebro HK,,shl,2020/21,,Brynäs IF,Örebro HK,,,,,Brynäs IF,home,0.0,0.0,0.0,0.5333333333333333,0.2333333333333333,0.2333333333333333,,,0.45,0.3333333333333333,,Örebro HK,away,0.0,0.0,0.0,0.2333333333333333,0.2333333333333333,0.5333333333333333,,,0.6,0.6
2020-12-01,Djurgårdens IF  - Leksands IF,,shl,2020/21,,Djurgårdens IF,Leksands IF,,,,,Djurgårdens IF,home,0.0,0.0,0.0,0.6470588235294118,0.1176470588235294,0.2352941176470588,,,0.25,0.4545454545454545,,Leksands IF,away,0.0,0.0,0.0,0.2352941176470588,0.1176470588235294,0.6470588235294118,,,0.3333333333333333,0.6
2020-12-01,Rögle BK  - HV 71,,shl,2020/21,,Rögle BK,HV 71,,,,,Rögle BK,home,0.0,0.0,0.0,0.2777777777777778,0.1388888888888889,0.5833333333333334,,,0.75,1.0,,HV 71,away,0.0,0.0,0.0,0.5833333333333334,0.1388888888888889,0.2777777777777778,,,0.19047619047619047,0.0
