,date,game,score,periodscore,spectators,schedule_id,game_id,league,season,home,away,score_home,score_away,p1score,p2score,p3score,p4score,p5score,p1score_home,p1score_away,p2score_home,p2score_away,p3score_home,p3score_away,p4score_home,p4score_away,p5score_home,p5score_away,result,result_p1,result_p2,result_p3,result_p4,result_p5
6506,2017-01-06 ,Tingsryds AIF  - Almtuna IS,3 - 4,"3-3, 0-1, 0-0",1863.0,7157,302855.0,allsvenskan,2016/17,Tingsryds AIF,Almtuna IS,3.0,4.0,3-3, 0-1, 0-0,,,3.0,3.0,0.0,1.0,0.0,0.0,,,,,away,draw,away,draw,,
6507,2017-01-07 ,AIK  - Timrå IK,1 - 2,"0-0, 0-1, 1-0, 0-1",4513.0,7157,302856.0,allsvenskan,2016/17,AIK,Timrå IK,1.0,2.0,0-0, 0-1, 1-0, 0-1,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,draw,draw,away,home,away,
6508,2017-01-07 ,IK Pantern  - VIK Västerås HK,2 - 1,"0-0, 1-1, 0-0, 0-0, 1-0",579.0,7157,302857.0,allsvenskan,2016/17,IK Pantern,Västerås IK,2.0,1.0,0-0, 1-1, 0-0, 0-0, 1-0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,draw,draw,draw,draw,draw,home
6509,2017-01-07 ,IK Oskarshamn  - Mora IK,2 - 3,"0-1, 1-1, 1-0, 0-0, 0-1",2238.0,7157,302858.0,allsvenskan,2016/17,IK Oskarshamn,Mora IK,2.0,3.0,0-1, 1-1, 1-0, 0-0, 0-1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,draw,away,draw,home,draw,away
6510,2017-01-07 ,HC Vita Hästen  - Västerviks IK,5 - 4,"0-1, 2-3, 2-0, 1-0",2983.0,7157,302859.0,allsvenskan,2016/17,HC Vita Hästen,Västerviks IK,5.0,4.0,0-1, 2-3, 2-0, 1-0,,0.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,,,draw,away,away,home,home,
6511,2017-01-09 ,Timrå IK  - Södertälje SK,1 - 3,"0-0, 1-2, 0-1",2307.0,7157,302860.0,allsvenskan,2016/17,Timrå IK,Södertälje SK,1.0,3.0,0-0, 1-2, 0-1,,,0.0,0.0,1.0,2.0,0.0,1.0,,,,,away,draw,away,away,,
6512,2017-01-10 ,VIK Västerås HK  - IK Oskarshamn,2 - 1,"0-0, 0-1, 1-0, 0-0, 1-0",2184.0,7157,302861.0,allsvenskan,2016/17,Västerås IK,IK Oskarshamn,2.0,1.0,0-0, 0-1, 1-0, 0-0, 1-0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,draw,draw,away,home,draw,home
6513,2017-01-11 ,Almtuna IS  - AIK,2 - 3,"1-1, 1-2, 0-0",1631.0,7157,302862.0,allsvenskan,2016/17,Almtuna IS,AIK,2.0,3.0,1-1, 1-2, 0-0,,,1.0,1.0,1.0,2.0,0.0,0.0,,,,,away,draw,away,draw,,
6514,2017-01-11 ,Mora IK  - Tingsryds AIF,2 - 0,"1-0, 1-0, 0-0",2850.0,7157,302863.0,allsvenskan,2016/17,Mora IK,Tingsryds AIF,2.0,0.0,1-0, 1-0, 0-0,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,home,home,home,draw,,
6515,2017-01-11 ,MODO Hockey  - HC Vita Hästen,2 - 1,"1-0, 0-0, 1-1",3037.0,7157,302864.0,allsvenskan,2016/17,MODO Hockey,HC Vita Hästen,2.0,1.0,1-0, 0-0, 1-1,,,1.0,0.0,0.0,0.0,1.0,1.0,,,,,home,home,draw,draw,,
6516,2017-01-11 ,Västerviks IK  - IK Pantern,3 - 4,"0-2, 1-1, 2-1",1296.0,7157,302865.0,allsvenskan,2016/17,Västerviks IK,IK Pantern,3.0,4.0,0-2, 1-1, 2-1,,,0.0,2.0,1.0,1.0,2.0,1.0,,,,,away,away,draw,home,,
6517,2017-01-11 ,BIK Karlskoga  - IF Björklöven,4 - 2,"1-1, 1-0, 2-1",2117.0,7157,302866.0,allsvenskan,2016/17,BIK Karlskoga,IF Björklöven,4.0,2.0,1-1, 1-0, 2-1,,,1.0,1.0,1.0,0.0,2.0,1.0,,,,,home,draw,home,home,,
6518,2017-01-13 ,HC Vita Hästen  - BIK Karlskoga,5 - 2,"3-0, 0-0, 2-2",2661.0,7157,302867.0,allsvenskan,2016/17,HC Vita Hästen,BIK Karlskoga,5.0,2.0,3-0, 0-0, 2-2,,,3.0,0.0,0.0,0.0,2.0,2.0,,,,,home,home,draw,draw,,
6519,2017-01-13 ,IF Björklöven  - Timrå IK,2 - 3,"1-0, 1-0, 0-2, 0-1",3606.0,7157,302868.0,allsvenskan,2016/17,IF Björklöven,Timrå IK,2.0,3.0,1-0, 1-0, 0-2, 0-1,,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,,,draw,home,home,away,away,
6520,2017-01-13 ,Södertälje SK  - Almtuna IS,4 - 6,"3-3, 1-1, 0-2",2602.0,7157,302869.0,allsvenskan,2016/17,Södertälje SK,Almtuna IS,4.0,6.0,3-3, 1-1, 0-2,,,3.0,3.0,1.0,1.0,0.0,2.0,,,,,away,draw,draw,away,,
6521,2017-01-14 ,AIK  - Mora IK,0 - 2,"0-0, 0-1, 0-1",7817.0,7157,302871.0,allsvenskan,2016/17,AIK,Mora IK,0.0,2.0,0-0, 0-1, 0-1,,,0.0,0.0,0.0,1.0,0.0,1.0,,,,,away,draw,away,away,,
6522,2017-01-14 ,MODO Hockey  - Västerviks IK,1 - 3,"0-0, 0-1, 1-2",3844.0,7157,302870.0,allsvenskan,2016/17,MODO Hockey,Västerviks IK,1.0,3.0,0-0, 0-1, 1-2,,,0.0,0.0,0.0,1.0,1.0,2.0,,,,,away,draw,away,away,,
6523,2017-01-14 ,Tingsryds AIF  - VIK Västerås HK,7 - 1,"1-1, 4-0, 2-0",1547.0,7157,302872.0,allsvenskan,2016/17,Tingsryds AIF,Västerås IK,7.0,1.0,1-1, 4-0, 2-0,,,1.0,1.0,4.0,0.0,2.0,0.0,,,,,home,draw,home,home,,
6524,2017-01-14 ,IK Oskarshamn  - IK Pantern,1 - 2,"0-1, 0-0, 1-1",2134.0,7157,302873.0,allsvenskan,2016/17,IK Oskarshamn,IK Pantern,1.0,2.0,0-1, 0-0, 1-1,,,0.0,1.0,0.0,0.0,1.0,1.0,,,,,away,away,draw,draw,,
6525,2017-01-16 ,VIK Västerås HK  - AIK,2 - 1,"2-1, 0-0, 0-0",2666.0,7157,302874.0,allsvenskan,2016/17,Västerås IK,AIK,2.0,1.0,2-1, 0-0, 0-0,,,2.0,1.0,0.0,0.0,0.0,0.0,,,,,home,home,draw,draw,,
6526,2017-01-16 ,IK Pantern  - Tingsryds AIF,2 - 3,"2-0, 0-1, 0-1, 0-0, 0-1",789.0,7157,302875.0,allsvenskan,2016/17,IK Pantern,Tingsryds AIF,2.0,3.0,2-0, 0-1, 0-1, 0-0, 0-1,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,draw,home,away,away,draw,away
6527,2017-01-16 ,Mora IK  - Södertälje SK,7 - 0,"1-0, 2-0, 4-0",3007.0,7157,302876.0,allsvenskan,2016/17,Mora IK,Södertälje SK,7.0,0.0,1-0, 2-0, 4-0,,,1.0,0.0,2.0,0.0,4.0,0.0,,,,,home,home,home,home,,
6528,2017-01-16 ,Almtuna IS  - IF Björklöven,4 - 3,"0-2, 2-1, 2-0",1382.0,7157,302877.0,allsvenskan,2016/17,Almtuna IS,IF Björklöven,4.0,3.0,0-2, 2-1, 2-0,,,0.0,2.0,2.0,1.0,2.0,0.0,,,,,home,away,home,home,,
6529,2017-01-16 ,Timrå IK  - HC Vita Hästen,4 - 3,"0-0, 1-0, 2-3, 0-0, 1-0",2345.0,7157,302878.0,allsvenskan,2016/17,Timrå IK,HC Vita Hästen,4.0,3.0,0-0, 1-0, 2-3, 0-0, 1-0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,draw,draw,home,away,draw,home
6530,2017-01-17 ,BIK Karlskoga  - MODO Hockey,0 - 1,"0-0, 0-1, 0-0",5280.0,7157,302879.0,allsvenskan,2016/17,BIK Karlskoga,MODO Hockey,0.0,1.0,0-0, 0-1, 0-0,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,away,draw,away,draw,,
6531,2017-02-12 ,Västerviks IK  - IK Oskarshamn,3 - 2,"0-1, 2-1, 1-0",2048.0,7157,302880.0,allsvenskan,2016/17,Västerviks IK,IK Oskarshamn,3.0,2.0,0-1, 2-1, 1-0,,,0.0,1.0,2.0,1.0,1.0,0.0,,,,,home,away,home,home,,
6532,2017-01-18 ,AIK  - Tingsryds AIF,5 - 4,"2-1, 2-0, 1-3",2812.0,7157,302881.0,allsvenskan,2016/17,AIK,Tingsryds AIF,5.0,4.0,2-1, 2-0, 1-3,,,2.0,1.0,2.0,0.0,1.0,3.0,,,,,home,home,home,away,,
6533,2017-01-18 ,HC Vita Hästen  - VIK Västerås HK,2 - 3,"2-1, 0-1, 0-0, 0-1",2568.0,7157,302882.0,allsvenskan,2016/17,HC Vita Hästen,Västerås IK,2.0,3.0,2-1, 0-1, 0-0, 0-1,,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,draw,home,away,draw,away,
6534,2017-01-18 ,IF Björklöven  - IK Pantern,0 - 5,"0-2, 0-1, 0-2",2866.0,7157,302883.0,allsvenskan,2016/17,IF Björklöven,IK Pantern,0.0,5.0,0-2, 0-1, 0-2,,,0.0,2.0,0.0,1.0,0.0,2.0,,,,,away,away,away,away,,
6535,2017-01-20 ,MODO Hockey  - Mora IK,2 - 3,"1-0, 0-2, 1-1",3450.0,7157,302884.0,allsvenskan,2016/17,MODO Hockey,Mora IK,2.0,3.0,1-0, 0-2, 1-1,,,1.0,0.0,0.0,2.0,1.0,1.0,,,,,away,home,away,draw,,
6536,2017-01-20 ,Almtuna IS  - BIK Karlskoga,2 - 5,"1-3, 1-2, 0-0",1367.0,7157,302885.0,allsvenskan,2016/17,Almtuna IS,BIK Karlskoga,2.0,5.0,1-3, 1-2, 0-0,,,1.0,3.0,1.0,2.0,0.0,0.0,,,,,away,away,away,draw,,
6537,2017-01-20 ,Timrå IK  - Västerviks IK,1 - 2,"0-0, 0-0, 1-1, 0-0, 0-1",2417.0,7157,302886.0,allsvenskan,2016/17,Timrå IK,Västerviks IK,1.0,2.0,0-0, 0-0, 1-1, 0-0, 0-1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,draw,draw,draw,draw,draw,away
6538,2017-01-20 ,IK Oskarshamn  - Södertälje SK,4 - 2,"3-0, 1-0, 0-2",2053.0,7157,302887.0,allsvenskan,2016/17,IK Oskarshamn,Södertälje SK,4.0,2.0,3-0, 1-0, 0-2,,,3.0,0.0,1.0,0.0,0.0,2.0,,,,,home,home,home,away,,
6539,2017-01-20 ,AIK  - IK Pantern,4 - 3,"2-0, 0-2, 2-1",3056.0,7157,302893.0,allsvenskan,2016/17,AIK,IK Pantern,4.0,3.0,2-0, 0-2, 2-1,,,2.0,0.0,0.0,2.0,2.0,1.0,,,,,home,home,away,home,,
6540,2017-01-22 ,HC Vita Hästen  - Almtuna IS,1 - 5,"1-2, 0-1, 0-2",4087.0,7157,302894.0,allsvenskan,2016/17,HC Vita Hästen,Almtuna IS,1.0,5.0,1-2, 0-1, 0-2,,,1.0,2.0,0.0,1.0,0.0,2.0,,,,,away,away,away,away,,
6541,2017-01-22 ,IF Björklöven  - Mora IK,3 - 5,"1-0, 1-3, 1-2",3477.0,7157,302895.0,allsvenskan,2016/17,IF Björklöven,Mora IK,3.0,5.0,1-0, 1-3, 1-2,,,1.0,0.0,1.0,3.0,1.0,2.0,,,,,away,home,away,away,,
6542,2017-01-22 ,Södertälje SK  - VIK Västerås HK,1 - 2,"0-0, 1-1, 0-1",2581.0,7157,302897.0,allsvenskan,2016/17,Södertälje SK,Västerås IK,1.0,2.0,0-0, 1-1, 0-1,,,0.0,0.0,1.0,1.0,0.0,1.0,,,,,away,draw,draw,away,,
6543,2017-01-23 ,BIK Karlskoga  - Västerviks IK,3 - 1,"0-0, 1-1, 2-0",2075.0,7157,302898.0,allsvenskan,2016/17,BIK Karlskoga,Västerviks IK,3.0,1.0,0-0, 1-1, 2-0,,,0.0,0.0,1.0,1.0,2.0,0.0,,,,,home,draw,draw,home,,
6544,2017-01-23 ,MODO Hockey  - Timrå IK,1 - 5,"1-2, 0-0, 0-3",4213.0,7157,302900.0,allsvenskan,2016/17,MODO Hockey,Timrå IK,1.0,5.0,1-2, 0-0, 0-3,,,1.0,2.0,0.0,0.0,0.0,3.0,,,,,away,away,draw,away,,
6545,2017-01-23 ,Tingsryds AIF  - IK Oskarshamn,3 - 4,"1-1, 1-0, 1-2, 0-1",1783.0,7157,302901.0,allsvenskan,2016/17,Tingsryds AIF,IK Oskarshamn,3.0,4.0,1-1, 1-0, 1-2, 0-1,,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,,,draw,draw,home,away,away,
6546,2017-01-24 ,Mora IK  - HC Vita Hästen,4 - 1,"1-1, 1-0, 2-0",3104.0,7157,302903.0,allsvenskan,2016/17,Mora IK,HC Vita Hästen,4.0,1.0,1-1, 1-0, 2-0,,,1.0,1.0,1.0,0.0,2.0,0.0,,,,,home,draw,home,home,,
6547,2017-01-25 ,Timrå IK  - BIK Karlskoga,4 - 2,"1-0, 2-2, 1-0",2422.0,7157,302904.0,allsvenskan,2016/17,Timrå IK,BIK Karlskoga,4.0,2.0,1-0, 2-2, 1-0,,,1.0,0.0,2.0,2.0,1.0,0.0,,,,,home,home,draw,home,,
6548,2017-01-25 ,IK Oskarshamn  - AIK,4 - 0,"2-0, 1-0, 1-0",2116.0,7157,302905.0,allsvenskan,2016/17,IK Oskarshamn,AIK,4.0,0.0,2-0, 1-0, 1-0,,,2.0,0.0,1.0,0.0,1.0,0.0,,,,,home,home,home,home,,
6549,2017-01-25 ,Almtuna IS  - MODO Hockey,4 - 5,"1-2, 1-0, 2-2, 0-0, 0-1",2223.0,7157,302906.0,allsvenskan,2016/17,Almtuna IS,MODO Hockey,4.0,5.0,1-2, 1-0, 2-2, 0-0, 0-1,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,draw,away,home,draw,draw,away
6550,2017-01-25 ,IK Pantern  - Södertälje SK,2 - 0,"0-0, 2-0, 0-0",747.0,7157,302907.0,allsvenskan,2016/17,IK Pantern,Södertälje SK,2.0,0.0,0-0, 2-0, 0-0,,,0.0,0.0,2.0,0.0,0.0,0.0,,,,,home,draw,home,draw,,
6551,2017-01-25 ,VIK Västerås HK  - IF Björklöven,6 - 4,"0-1, 4-2, 2-1",3615.0,7157,302908.0,allsvenskan,2016/17,Västerås IK,IF Björklöven,6.0,4.0,0-1, 4-2, 2-1,,,0.0,1.0,4.0,2.0,2.0,1.0,,,,,home,away,home,home,,
6552,2017-01-25 ,Västerviks IK  - Tingsryds AIF,1 - 0,"0-0, 0-0, 1-0",1994.0,7157,302909.0,allsvenskan,2016/17,Västerviks IK,Tingsryds AIF,1.0,0.0,0-0, 0-0, 1-0,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,home,draw,draw,home,,
6553,2017-01-27 ,BIK Karlskoga  - Mora IK,4 - 3,"0-1, 3-1, 0-1, 1-0",3320.0,7157,302910.0,allsvenskan,2016/17,BIK Karlskoga,Mora IK,4.0,3.0,0-1, 3-1, 0-1, 1-0,,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,,,draw,away,home,away,home,
6554,2017-01-27 ,HC Vita Hästen  - IK Pantern,5 - 1,"2-0, 1-1, 2-0",2338.0,7157,302911.0,allsvenskan,2016/17,HC Vita Hästen,IK Pantern,5.0,1.0,2-0, 1-1, 2-0,,,2.0,0.0,1.0,1.0,2.0,0.0,,,,,home,home,draw,home,,
6555,2017-01-27 ,Timrå IK  - Almtuna IS,3 - 4,"0-0, 0-2, 3-1, 0-1",4028.0,7157,302912.0,allsvenskan,2016/17,Timrå IK,Almtuna IS,3.0,4.0,0-0, 0-2, 3-1, 0-1,,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,,,draw,draw,away,home,away,
6556,2017-01-28 ,Södertälje SK  - Tingsryds AIF,0 - 3,"0-1, 0-0, 0-2",2344.0,7157,302913.0,allsvenskan,2016/17,Södertälje SK,Tingsryds AIF,0.0,3.0,0-1, 0-0, 0-2,,,0.0,1.0,0.0,0.0,0.0,2.0,,,,,away,away,draw,away,,
6557,2017-01-28 ,Västerviks IK  - AIK,5 - 0,"1-0, 2-0, 2-0",1976.0,7157,302914.0,allsvenskan,2016/17,Västerviks IK,AIK,5.0,0.0,1-0, 2-0, 2-0,,,1.0,0.0,2.0,0.0,2.0,0.0,,,,,home,home,home,home,,
6558,2017-01-28 ,IF Björklöven  - IK Oskarshamn,1 - 3,"0-1, 0-0, 1-2",3124.0,7157,302915.0,allsvenskan,2016/17,IF Björklöven,IK Oskarshamn,1.0,3.0,0-1, 0-0, 1-2,,,0.0,1.0,0.0,0.0,1.0,2.0,,,,,away,away,draw,away,,
6559,2017-02-13 ,MODO Hockey  - VIK Västerås HK,2 - 3,"1-1, 1-1, 0-1",2919.0,7157,302916.0,allsvenskan,2016/17,MODO Hockey,Västerås IK,2.0,3.0,1-1, 1-1, 0-1,,,1.0,1.0,1.0,1.0,0.0,1.0,,,,,away,draw,draw,away,,
6560,2017-01-29 ,IK Pantern  - MODO Hockey,3 - 2,"1-2, 1-0, 1-0",7463.0,7157,302917.0,allsvenskan,2016/17,IK Pantern,MODO Hockey,3.0,2.0,1-2, 1-0, 1-0,,,1.0,2.0,1.0,0.0,1.0,0.0,,,,,home,away,home,home,,
6561,2017-02-01 ,AIK  - Södertälje SK,4 - 1,"1-0, 2-1, 1-0",3673.0,7157,302918.0,allsvenskan,2016/17,AIK,Södertälje SK,4.0,1.0,1-0, 2-1, 1-0,,,1.0,0.0,2.0,1.0,1.0,0.0,,,,,home,home,home,home,,
6562,2017-02-01 ,Tingsryds AIF  - IF Björklöven,1 - 2,"1-0, 0-0, 0-2",1618.0,7157,302919.0,allsvenskan,2016/17,Tingsryds AIF,IF Björklöven,1.0,2.0,1-0, 0-0, 0-2,,,1.0,0.0,0.0,0.0,0.0,2.0,,,,,away,home,draw,away,,
6563,2017-02-01 ,Mora IK  - Timrå IK,2 - 4,"1-0, 0-2, 1-2",3174.0,7157,302920.0,allsvenskan,2016/17,Mora IK,Timrå IK,2.0,4.0,1-0, 0-2, 1-2,,,1.0,0.0,0.0,2.0,1.0,2.0,,,,,away,home,away,away,,
6564,2017-02-01 ,Almtuna IS  - Västerviks IK,5 - 1,"2-0, 2-1, 1-0",1344.0,7157,302921.0,allsvenskan,2016/17,Almtuna IS,Västerviks IK,5.0,1.0,2-0, 2-1, 1-0,,,2.0,0.0,2.0,1.0,1.0,0.0,,,,,home,home,home,home,,
6565,2017-02-02 ,IK Oskarshamn  - HC Vita Hästen,2 - 3,"0-1, 0-1, 2-0, 0-1",1979.0,7157,302922.0,allsvenskan,2016/17,IK Oskarshamn,HC Vita Hästen,2.0,3.0,0-1, 0-1, 2-0, 0-1,,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,,,draw,away,away,home,away,
6566,2017-02-02 ,VIK Västerås HK  - BIK Karlskoga,4 - 3,"2-0, 2-1, 0-2",3064.0,7157,302923.0,allsvenskan,2016/17,Västerås IK,BIK Karlskoga,4.0,3.0,2-0, 2-1, 0-2,,,2.0,0.0,2.0,1.0,0.0,2.0,,,,,home,home,home,away,,
6567,2017-02-03 ,Almtuna IS  - Mora IK,1 - 5,"1-2, 0-3, 0-0",1581.0,7157,302924.0,allsvenskan,2016/17,Almtuna IS,Mora IK,1.0,5.0,1-2, 0-3, 0-0,,,1.0,2.0,0.0,3.0,0.0,0.0,,,,,away,away,away,draw,,
6568,2017-02-03 ,IF Björklöven  - AIK,0 - 2,"0-1, 0-0, 0-1",4046.0,7157,302925.0,allsvenskan,2016/17,IF Björklöven,AIK,0.0,2.0,0-1, 0-0, 0-1,,,0.0,1.0,0.0,0.0,0.0,1.0,,,,,away,away,draw,away,,
6569,2017-02-03 ,Västerviks IK  - Södertälje SK,3 - 1,"0-0, 1-0, 2-1",1454.0,7157,302926.0,allsvenskan,2016/17,Västerviks IK,Södertälje SK,3.0,1.0,0-0, 1-0, 2-1,,,0.0,0.0,1.0,0.0,2.0,1.0,,,,,home,draw,home,home,,
6570,2017-02-04 ,HC Vita Hästen  - Tingsryds AIF,1 - 0,"0-0, 0-0, 0-0, 1-0",2534.0,7157,302928.0,allsvenskan,2016/17,HC Vita Hästen,Tingsryds AIF,1.0,0.0,0-0, 0-0, 0-0, 1-0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,draw,draw,draw,draw,home,
6571,2017-02-04 ,Timrå IK  - VIK Västerås HK,5 - 2,"4-0, 0-1, 1-1",3006.0,7157,302930.0,allsvenskan,2016/17,Timrå IK,Västerås IK,5.0,2.0,4-0, 0-1, 1-1,,,4.0,0.0,0.0,1.0,1.0,1.0,,,,,home,home,away,draw,,
6572,2017-02-04 ,MODO Hockey  - IK Oskarshamn,2 - 1,"1-0, 0-1, 0-0, 0-0, 1-0",3377.0,7157,302927.0,allsvenskan,2016/17,MODO Hockey,IK Oskarshamn,2.0,1.0,1-0, 0-1, 0-0, 0-0, 1-0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,draw,home,away,draw,draw,home
6573,2017-02-04 ,BIK Karlskoga  - IK Pantern,8 - 1,"4-0, 2-0, 2-1",2605.0,7157,302929.0,allsvenskan,2016/17,BIK Karlskoga,IK Pantern,8.0,1.0,4-0, 2-0, 2-1,,,4.0,0.0,2.0,0.0,2.0,1.0,,,,,home,home,home,home,,
6574,2017-01-30 ,AIK  - HC Vita Hästen,1 - 0,"0-0, 1-0, 0-0",2714.0,7157,302931.0,allsvenskan,2016/17,AIK,HC Vita Hästen,1.0,0.0,0-0, 1-0, 0-0,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,home,draw,home,draw,,
6575,2017-02-06 ,Mora IK  - Västerviks IK,2 - 1,"0-0, 0-0, 2-1",3280.0,7157,302932.0,allsvenskan,2016/17,Mora IK,Västerviks IK,2.0,1.0,0-0, 0-0, 2-1,,,0.0,0.0,0.0,0.0,2.0,1.0,,,,,home,draw,draw,home,,
6576,2017-02-08 ,Södertälje SK  - IF Björklöven,3 - 5,"1-1, 1-1, 1-3",3120.0,7157,302933.0,allsvenskan,2016/17,Södertälje SK,IF Björklöven,3.0,5.0,1-1, 1-1, 1-3,,,1.0,1.0,1.0,1.0,1.0,3.0,,,,,away,draw,draw,away,,
6577,2017-02-08 ,Tingsryds AIF  - MODO Hockey,3 - 6,"2-1, 1-2, 0-3",1842.0,7157,302934.0,allsvenskan,2016/17,Tingsryds AIF,MODO Hockey,3.0,6.0,2-1, 1-2, 0-3,,,2.0,1.0,1.0,2.0,0.0,3.0,,,,,away,home,away,away,,
6578,2017-02-08 ,IK Oskarshamn  - BIK Karlskoga,0 - 1,"0-0, 0-0, 0-0, 0-1",1982.0,7157,302935.0,allsvenskan,2016/17,IK Oskarshamn,BIK Karlskoga,0.0,1.0,0-0, 0-0, 0-0, 0-1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,draw,draw,draw,draw,away,
6579,2017-02-08 ,IK Pantern  - Timrå IK,4 - 1,"0-1, 1-0, 3-0",438.0,7157,302936.0,allsvenskan,2016/17,IK Pantern,Timrå IK,4.0,1.0,0-1, 1-0, 3-0,,,0.0,1.0,1.0,0.0,3.0,0.0,,,,,home,away,home,home,,
6580,2017-02-08 ,VIK Västerås HK  - Almtuna IS,3 - 0,"2-0, 1-0, 0-0",2770.0,7157,302937.0,allsvenskan,2016/17,Västerås IK,Almtuna IS,3.0,0.0,2-0, 1-0, 0-0,,,2.0,0.0,1.0,0.0,0.0,0.0,,,,,home,home,home,draw,,
6581,2017-02-10 ,Mora IK  - VIK Västerås HK,6 - 0,"2-0, 2-0, 2-0",3219.0,7157,302938.0,allsvenskan,2016/17,Mora IK,Västerås IK,6.0,0.0,2-0, 2-0, 2-0,,,2.0,0.0,2.0,0.0,2.0,0.0,,,,,home,home,home,home,,
6582,2017-02-10 ,HC Vita Hästen  - Södertälje SK,5 - 2,"2-1, 0-1, 3-0",2956.0,7157,302939.0,allsvenskan,2016/17,HC Vita Hästen,Södertälje SK,5.0,2.0,2-1, 0-1, 3-0,,,2.0,1.0,0.0,1.0,3.0,0.0,,,,,home,home,away,home,,
6583,2017-02-10 ,MODO Hockey  - AIK,2 - 3,"0-0, 2-2, 0-0, 0-1",3743.0,7157,302940.0,allsvenskan,2016/17,MODO Hockey,AIK,2.0,3.0,0-0, 2-2, 0-0, 0-1,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,,,draw,draw,draw,draw,away,
6584,2017-02-10 ,BIK Karlskoga  - Tingsryds AIF,1 - 2,"0-1, 1-1, 0-0",2474.0,7157,302941.0,allsvenskan,2016/17,BIK Karlskoga,Tingsryds AIF,1.0,2.0,0-1, 1-1, 0-0,,,0.0,1.0,1.0,1.0,0.0,0.0,,,,,away,away,draw,draw,,
6585,2017-02-10 ,IK Oskarshamn  - Timrå IK,1 - 3,"0-1, 1-1, 0-1",2125.0,7157,302942.0,allsvenskan,2016/17,IK Oskarshamn,Timrå IK,1.0,3.0,0-1, 1-1, 0-1,,,0.0,1.0,1.0,1.0,0.0,1.0,,,,,away,away,draw,away,,
6586,2017-02-10 ,Almtuna IS  - IK Pantern,2 - 5,"2-1, 0-3, 0-1",1266.0,7157,302943.0,allsvenskan,2016/17,Almtuna IS,IK Pantern,2.0,5.0,2-1, 0-3, 0-1,,,2.0,1.0,0.0,3.0,0.0,1.0,,,,,away,home,away,away,,
6587,2017-02-10 ,Västerviks IK  - IF Björklöven,1 - 3,"0-2, 1-0, 0-1",1504.0,7157,302944.0,allsvenskan,2016/17,Västerviks IK,IF Björklöven,1.0,3.0,0-2, 1-0, 0-1,,,0.0,2.0,1.0,0.0,0.0,1.0,,,,,away,away,home,away,,
6588,2017-02-13 ,Tingsryds AIF  - Timrå IK,1 - 2,"1-0, 0-2, 0-0",1823.0,7157,302945.0,allsvenskan,2016/17,Tingsryds AIF,Timrå IK,1.0,2.0,1-0, 0-2, 0-0,,,1.0,0.0,0.0,2.0,0.0,0.0,,,,,away,home,away,draw,,
6589,2017-02-14 ,IK Pantern  - Mora IK,4 - 2,"2-0, 1-2, 1-0",489.0,7157,302946.0,allsvenskan,2016/17,IK Pantern,Mora IK,4.0,2.0,2-0, 1-2, 1-0,,,2.0,0.0,1.0,2.0,1.0,0.0,,,,,home,home,away,home,,
6590,2017-02-15 ,AIK  - BIK Karlskoga,2 - 1,"1-0, 1-1, 0-0",4114.0,7157,302947.0,allsvenskan,2016/17,AIK,BIK Karlskoga,2.0,1.0,1-0, 1-1, 0-0,,,1.0,0.0,1.0,1.0,0.0,0.0,,,,,home,home,draw,draw,,
6591,2017-02-15 ,IK Oskarshamn  - Almtuna IS,1 - 4,"1-0, 0-2, 0-2",1925.0,7157,302948.0,allsvenskan,2016/17,IK Oskarshamn,Almtuna IS,1.0,4.0,1-0, 0-2, 0-2,,,1.0,0.0,0.0,2.0,0.0,2.0,,,,,away,home,away,away,,
